created_at,product,amount
2025-09-22 16:37:52.014114,KAD-QUARTZ 4X4 15W40 500ML,300
2025-09-22 17:51:34.520981,KIR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-22 19:35:40.868113,TRO-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-22 19:36:14.384479,TRO-RUBIA TIR 7400 15W40 500ML,600
2025-09-22 20:50:32.148486,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-22 23:41:32.133818,CHA-RUBIA TIR 7400 15W40 500ML,900
2025-09-23 06:31:48.137038,TUR-RUBIA SX SAE40 500ML,300
2025-09-23 06:43:37.722528,TUR-RUBIA SX SAE40 500ML,600
2025-09-23 06:44:11.623820,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-23 07:39:06.585169,RM-QUARTZ 5000 20W50 500ML,600
2025-09-23 07:40:02.363917,RM-RUBIA TIR 7400 15W40 500ML,300
2025-09-23 07:40:46.593914,RM-RUBIA TIR 7400 15W40 500ML,300
2025-09-23 07:41:19.577785,RM-QUARTZ 5000 20W50 500ML,300
2025-09-23 07:58:35.521827,CHI-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-23 08:33:51.450679,RUN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-23 09:03:45.037075,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-23 11:50:32.762584,FOR-RUBIA SX SAE40 500ML,600
2025-09-23 12:24:12.412463,FOR-FLUIDMATIC DIII MV 500ML,600
2025-09-23 14:44:46.661241,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-23 16:31:14.796255,KIR-QUARTZ 3000 SG 20W50 500ML,600
2025-09-23 16:31:26.706503,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-23 17:12:42.961672,CHA-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-23 19:46:15.935531,RUN-RUBIA SX SAE40 500ML,900
2025-09-23 21:47:58.838792,FOR-QUARTZ 4X4 15W40 500ML,600
2025-09-24 05:37:20.644033,MPO-FLUIDMATIC DIII MV 500ML,600
2025-09-24 05:37:42.521165,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-24 05:38:37.205497,MPO-RUBIA SX SAE40 500ML,300
2025-09-24 05:38:59.414873,MPO-QUARTZ 5000 20W50 5L,2200
2025-09-24 05:39:32.401297,MPO-QUARTZ 5000 20W50 500ML,600
2025-09-24 05:40:16.799899,MPO-RUBIA TIR 7400 SAE 15W40 5L,5000
2025-09-24 05:49:07.981848,MPO-RUBIA TIR 7400 15W40 500ML,600
2025-09-24 05:49:41.137360,MPO-QUARTZ 9000 SAE 5W40 5L,3000
2025-09-24 05:50:14.623473,MPO-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-24 06:24:15.133177,KIR-QUARTZ 3000 SG 20W50 500ML,1500
2025-09-24 07:50:38.766240,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-24 07:50:38.964540,SUN-FLUIDMATIC DIII MV 500ML,300
2025-09-24 10:45:54.473535,SAM-QUARTZ 5000 20W50 500ML,600
2025-09-24 12:38:19.913401,CHI-QUARTZ 5000 20W50 500ML,600
2025-09-24 12:39:05.439747,TUR-FLUIDMATIC CVT MV 1L,1000
2025-09-24 13:18:14.552597,GWE-QUARTZ 5000 20W50 500ML,600
2025-09-24 15:27:42.738157,CHI-RUBIA TIR 7400 15W40 500ML,300
2025-09-24 15:57:02.183729,KHA-RUBIA SX SAE40 500ML,600
2025-09-24 16:46:22.221771,RUN-QUARTZ 3000 SG 20W50 500ML,600
2025-09-24 18:28:19.817564,TRO-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-09-24 21:01:36.517104,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-24 21:11:45.236146,SUN-QUARTZ 4X4 15W40 5L,2000
2025-09-24 22:02:51.087600,SUN-QUARTZ 4X4 15W40 500ML,600
2025-09-24 23:02:02.716160,FOR-RUBIA SX SAE40 500ML,300
2025-09-25 05:43:37.784726,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-25 05:44:32.909006,GWE-RUBIA SX SAE40 500ML,300
2025-09-25 06:17:48.733298,KAD-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-25 07:34:53.513153,GWE-QUARTZ 5000 20W50 5L,2200
2025-09-25 07:36:37.884283,GWE-QUARTZ 5000 20W50 500ML,600
2025-09-25 09:11:49.150769,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-25 09:13:07.103713,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-25 11:01:36.997854,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-25 11:33:27.195535,SUN-RUBIA TIR 7400 15W40 500ML,600
2025-09-25 11:34:13.413384,SUN-QUARTZ 5000 20W50 500ML,600
2025-09-25 11:34:47.048611,SUN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-25 12:18:13.535025,SUN-RUBIA TIR 7400 15W40 500ML,600
2025-09-25 12:27:57.211815,GWE-FLUIDMATIC DIII MV 500ML,300
2025-09-25 13:13:02.326167,TUR-QUARTZ 5000 20W50 500ML,300
2025-09-25 14:10:09.282157,GWE-QUARTZ 5000 20W50 500ML,300
2025-09-25 14:15:38.288755,GWE-QUARTZ 5000 20W50 500ML,300
2025-09-25 14:21:00.125665,CHA-RUBIA TIR 7400 15W40 500ML,600
2025-09-25 15:05:09.592459,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-25 15:59:07.038089,SUN-FLUIDMATIC CVT MV 1L,1000
2025-09-25 17:10:48.197766,TRO-RUBIA TIR 7400 SAE 15W40 5L,7500
2025-09-25 17:11:32.561346,TRO-QUARTZ 9000 SAE 5W40 5L,6000
2025-09-25 17:42:18.397629,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-25 18:49:56.600263,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-25 19:08:58.277840,TUR-RUBIA SX SAE40 500ML,300
2025-09-25 19:09:20.302935,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-25 19:52:10.034050,SUN-RUBIA TIR 7400 15W40 500ML,300
2025-09-26 09:48:21.813136,BAN-RUBIA TIR 7400 15W40 500ML,600
2025-09-26 10:15:31.150369,RM-RUBIA TIR 7400 15W40 500ML,900
2025-09-26 10:38:38.063403,RUN-QUARTZ 5000 20W50 500ML,300
2025-09-26 10:39:00.130330,RUN-QUARTZ 4X4 15W40 500ML,900
2025-09-26 11:07:35.417679,BAN-RUBIA TIR 7400 15W40 500ML,600
2025-09-26 12:06:45.028617,RUN-RUBIA TIR 7400 15W40 500ML,300
2025-09-26 12:07:35.782228,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-26 14:02:32.071704,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-26 14:11:54.229571,CHA-RUBIA TIR 7400 15W40 500ML,300
2025-09-26 14:26:40.438275,CHE-QUARTZ 9000 SAE 5W40 500ML,2000
2025-09-26 15:46:16.523374,RM-RACE BRAKEFLUID DOT4+ 500ML,800
2025-09-26 15:46:40.534639,RM-QUARTZ 5000 20W50 500ML,300
2025-09-26 15:47:14.227469,RM-RUBIA TIR 7400 15W40 500ML,600
2025-09-26 16:55:24.597783,KIR-QUARTZ 7000 SAE 15W50 500ML,800
2025-09-26 16:55:46.601682,KIR-QUARTZ 3000 SG 20W50 500ML,300
2025-09-26 16:56:31.501249,KIR-RACE BRAKEFLUID DOT4+ 500ML,800
2025-09-26 16:57:05.194143,KIR-QUARTZ 4X4 15W40 500ML,300
2025-09-26 18:23:27.166247,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-27 05:43:54.441950,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-27 05:59:42.562416,SUN-QUARTZ 5000 20W50 500ML,300
2025-09-27 07:08:32.067116,CHA-QUARTZ 4X4 15W40 500ML,600
2025-09-27 08:14:50.754894,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-27 12:02:21.098409,FIF-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-27 12:12:14.024688,BAN-FLUIDMATIC CVT MV 1L,1000
2025-09-27 14:18:28.989851,MPO-NEPTUNA 2T SUPER SPORT 500ML,1600
2025-09-27 14:24:10.211137,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-27 14:24:21.438285,MPO-QUARTZ 5000 20W50 500ML,300
2025-09-27 14:45:09.487578,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-27 15:48:42.681783,FIF-QUARTZ 5000 20W50 500ML,300
2025-09-27 15:50:33.172569,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-27 17:21:49.804220,MPO-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-27 17:24:24.262626,RUN-QUARTZ 4X4 15W40 500ML,300
2025-09-27 17:24:46.210884,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-27 18:10:47.678081,KIR-FLUIDMATIC CVT MV 1L,1000
2025-09-27 18:52:20.081011,RUN-FLUIDMATIC CVT MV 1L,3000
2025-09-27 19:28:35.947111,TUR-QUARTZ 9000 SAE 5W40 500ML,2000
2025-09-28 05:58:32.729168,FOR-QUARTZ 4X4 15W40 500ML,300
2025-09-28 08:24:53.819439,SUN-QUARTZ 5000 20W50 5L,4400
2025-09-28 08:54:10.141434,SUN-RUBIA TIR 7400 15W40 500ML,600
2025-09-28 08:55:05.754337,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-28 09:07:30.685873,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-28 10:05:24.280886,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-28 13:04:25.358361,TUR-RACE BRAKEFLUID DOT4+ 500ML,800
2025-09-28 13:34:05.950814,CHE-RUBIA TIR 7400 15W40 500ML,600
2025-09-28 13:34:49.924837,CHE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-28 13:46:22.793067,TRO-RUBIA SX SAE40 500ML,600
2025-09-28 13:46:22.978445,TRO-QUARTZ 5000 20W50 5L,2200
2025-09-28 13:46:23.173859,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-28 14:32:58.393219,BAN-FLUIDMATIC DIII MV 500ML,300
2025-09-28 15:35:02.602135,TUR-QUARTZ 4X4 15W40 500ML,900
2025-09-28 17:10:16.151868,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-28 18:44:04.308513,RUN-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-09-28 19:08:41.717673,RUN-FLUIDMATIC CVT MV 1L,2000
2025-09-29 05:59:27.225919,FOR-QUARTZ 4X4 15W40 500ML,300
2025-09-29 07:51:13.610498,RUN-RUBIA SX SAE40 500ML,300
2025-09-29 07:51:57.430064,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-29 07:52:19.366354,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-29 08:31:19.914051,SAM-QUARTZ 5000 20W50 500ML,1200
2025-09-29 08:32:58.570481,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-29 08:33:31.481219,SUN-QUARTZ 5000 20W50 500ML,300
2025-09-29 08:52:29.596762,GWE-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-09-29 11:39:17.027242,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-29 11:40:59.713342,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-29 11:55:16.055266,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-29 12:48:14.694121,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-29 14:01:40.505723,CHA-FLUIDMATIC DIII MV 500ML,300
2025-09-29 14:58:19.259339,CHE-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-09-29 14:58:41.340615,CHE-RUBIA TIR 7400 15W40 500ML,300
2025-09-29 15:51:11.575508,BAN-QUARTZ 9000 SAE 5W40 500ML,2000
2025-09-29 15:52:06.878479,BAN-QUARTZ 9000 SAE 5W40 5L,3000
2025-09-29 16:52:50.802522,BAN-RUBIA TIR 7400 15W40 500ML,600
2025-09-29 17:01:34.156121,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-29 17:03:46.577924,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-29 17:04:08.939862,BAN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-09-29 17:22:29.677765,RUN-FLUIDMATIC DIII MV 500ML,300
2025-09-29 17:26:25.295704,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-29 17:26:47.586076,CHE-RUBIA TIR 7400 15W40 500ML,300
2025-09-29 19:42:37.490205,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-09-30 06:48:17.655975,TRO-QUARTZ 5000 20W50 5L,2200
2025-09-30 08:06:20.239824,RUN-QUARTZ 9000 SAE 5W40 500ML,1500
2025-09-30 09:24:49.657574,KAD-QUARTZ 9000 SAE 5W40 5L,3000
2025-09-30 10:07:15.000074,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-30 10:58:20.992450,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-30 12:28:29.092054,RUN-RUBIA SX SAE40 500ML,300
2025-09-30 12:34:19.044593,SAM-QUARTZ 3000 SG 20W50 500ML,300
2025-09-30 13:08:09.751702,SAM-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-30 14:43:38.085724,RUN-NEPTUNA 2T SUPER SPORT 500ML,2000
2025-09-30 15:27:29.699507,GWE-QUARTZ 5000 20W50 500ML,300
2025-09-30 15:35:18.822990,KHA-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-30 15:35:45.910470,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-30 15:54:15.420812,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-09-30 16:01:15.730339,KIR-QUARTZ 5000 20W50 500ML,300
2025-09-30 16:09:41.231002,GWE-MULTIS EP 2 500G,700
2025-09-30 17:21:31.847607,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-09-30 18:19:25.641519,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-09-30 18:25:28.799115,BAN-FLUIDMATIC DIII MV 500ML,1200
2025-09-30 20:50:37.740610,GWE-FLUIDMATIC DIII MV 500ML,300
2025-10-01 05:51:26.156302,MPO-RUBIA TIR 7400 SAE 15W40 5L,5000
2025-10-01 05:53:36.560370,MPO-RUBIA SX SAE40 500ML,600
2025-10-01 05:53:58.621360,MPO-QUARTZ 5000 20W50 500ML,1200
2025-10-01 05:54:20.487037,MPO-FLUIDMATIC DIII MV 500ML,300
2025-10-01 05:54:53.614638,MPO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-01 05:55:17.622394,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 08:01:08.118352,KHA-QUARTZ 5000 20W50 5L,2200
2025-10-01 08:01:08.330075,KHA-QUARTZ 5000 20W50 5L,4400
2025-10-01 08:42:38.982203,RUN-FLUIDMATIC DIII MV 500ML,300
2025-10-01 09:15:58.406652,TUR-QUARTZ 4X4 15W40 500ML,300
2025-10-01 09:16:53.147755,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-01 09:17:36.555392,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 09:36:34.501374,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 10:29:21.000365,RM-MULTIS EP 2 500G,700
2025-10-01 10:30:37.681386,RM-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-01 10:32:04.245466,RM-QUARTZ 5000 20W50 500ML,600
2025-10-01 10:34:05.066859,RM-RUBIA SX SAE40 500ML,300
2025-10-01 11:14:31.625755,BAN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-01 15:40:55.028373,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 16:16:31.830129,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 16:23:32.581437,RM-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-01 16:34:27.087802,FOR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-01 16:34:27.271643,FOR-QUARTZ 4X4 15W40 500ML,300
2025-10-01 16:34:27.456722,FOR-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-01 17:51:40.054305,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 18:15:09.845939,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-01 18:27:33.709471,CRI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-01 18:33:50.827447,BAN-RUBIA TIR 7400 15W40 500ML,300
2025-10-01 18:40:28.665647,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-01 19:45:55.452996,TRO-RUBIA TIR 7400 15W40 500ML,900
2025-10-01 21:23:00.150544,KIR-FLUIDMATIC CVT MV 1L,2000
2025-10-02 05:57:33.436030,FIF-QUARTZ 4X4 15W40 500ML,1800
2025-10-02 05:58:06.298336,FIF-QUARTZ 9000 SAE 5W40 500ML,2000
2025-10-02 05:58:28.194115,FIF-QUARTZ 5000 20W50 500ML,1800
2025-10-02 05:59:01.617769,FIF-NEPTUNA 2T SUPER SPORT 500ML,800
2025-10-02 05:59:45.276401,FIF-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-02 06:17:37.802725,SUN-QUARTZ 5000 20W50 500ML,600
2025-10-02 07:14:00.041672,KAD-FLUIDMATIC DIII MV 500ML,300
2025-10-02 08:26:33.006905,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-02 09:04:21.550945,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-02 09:34:27.849537,GWE-QUARTZ 5000 20W50 5L,2200
2025-10-02 09:35:34.403636,GWE-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-02 09:43:27.041727,RUN-RUBIA SX SAE40 500ML,300
2025-10-02 09:47:41.328278,CHE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-02 09:49:20.361399,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-02 10:55:09.095446,BAN-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-02 10:56:26.196566,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-02 12:00:50.911076,SAM-QUARTZ 5000 20W50 500ML,300
2025-10-02 12:01:13.207128,SAM-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-02 12:03:25.388935,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-02 12:04:31.683184,SUN-QUARTZ 4X4 15W40 500ML,900
2025-10-02 13:21:32.736947,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-02 15:29:33.815523,CHA-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-02 17:12:15.031479,SUN-QUARTZ 3000 SG 20W50 500ML,300
2025-10-02 18:29:15.480236,BAN-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-02 19:21:40.450391,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-02 19:30:08.851490,RUN-FLUIDMATIC CVT MV 1L,1000
2025-10-02 21:45:13.843356,KIR-RUBIA SX SAE40 500ML,300
2025-10-03 06:27:23.969827,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-03 08:56:30.557501,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-03 09:39:06.625221,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-03 10:00:33.985387,TUR-FLUIDMATIC DIII MV 500ML,300
2025-10-03 10:22:39.141557,TUR-FLUIDMATIC DIII MV 500ML,300
2025-10-03 12:21:17.035278,FOR-RUBIA TIR 7400 15W40 500ML,600
2025-10-03 12:52:50.300875,TUR-RUBIA SX SAE40 500ML,600
2025-10-03 13:11:58.859757,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-03 13:12:32.083994,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-03 13:13:07.524531,RUN-RUBIA SX SAE40 500ML,600
2025-10-03 13:14:47.844690,RUN-RUBIA SX SAE40 500ML,300
2025-10-03 13:15:10.675123,RUN-FLUIDMATIC DIII MV 500ML,300
2025-10-03 14:38:41.662197,SEK-QUARTZ 4X4 15W40 500ML,300
2025-10-03 15:49:23.851373,AVO-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-03 15:50:32.951636,AVO-QUARTZ 9000 SAE 5W40 500ML,2000
2025-10-03 15:53:15.715227,AVO-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-03 16:03:26.589153,AVO-QUARTZ 5000 20W50 5L,2200
2025-10-03 16:04:45.361011,AVO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-03 17:34:22.715754,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-03 17:35:07.278635,TUR-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-03 17:36:15.323758,TUR-QUARTZ 5000 20W50 500ML,600
2025-10-03 17:56:48.654354,TUR-QUARTZ 4X4 15W40 500ML,300
2025-10-03 18:26:17.449114,SUN-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-03 18:26:40.177796,SUN-RUBIA TIR 7400 15W40 500ML,300
2025-10-03 22:12:37.178933,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-03 22:19:30.689872,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-04 01:15:03.461528,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-04 06:14:46.555656,CHA-QUARTZ 4X4 15W40 500ML,300
2025-10-04 09:22:07.896506,TUR-RUBIA TIR 7400 15W40 500ML,300
2025-10-04 10:59:46.442018,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-04 11:00:09.616772,TUR-QUARTZ 4X4 15W40 500ML,300
2025-10-04 11:49:57.624350,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-04 11:51:16.854028,TUR-FLUIDMATIC DIII MV 500ML,600
2025-10-04 12:18:16.341513,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-04 17:52:53.039949,BAN-RUBIA TIR 7400 15W40 500ML,600
2025-10-04 18:34:46.449113,BAN-RUBIA SX SAE40 500ML,300
2025-10-04 19:05:05.480676,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-04 19:11:41.565575,CHA-RUBIA TIR 7400 15W40 500ML,300
2025-10-05 05:26:40.898889,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-05 07:41:01.393978,TUR-RUBIA TIR 7400 15W40 500ML,300
2025-10-05 08:07:40.741575,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-05 08:14:37.777849,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-05 08:40:11.064996,SUN-QUARTZ 5000 20W50 500ML,900
2025-10-05 08:40:44.630794,SUN-RUBIA TIR 7400 15W40 500ML,600
2025-10-05 08:57:37.722071,BAN-RUBIA SX SAE40 500ML,600
2025-10-05 10:26:02.769808,GWE-FLUIDMATIC DIII MV 500ML,600
2025-10-05 11:31:53.360468,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-05 11:35:09.799742,RUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-10-05 13:30:29.082629,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-05 15:56:14.054230,FIF-FLUIDMATIC DIII MV 500ML,900
2025-10-05 15:57:31.515753,FIF-RACE BRAKEFLUID DOT4+ 500ML,1200
2025-10-05 15:59:12.772558,FIF-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-05 16:00:30.047822,FIF-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-05 16:00:52.547918,FIF-QUARTZ 4X4 15W40 500ML,600
2025-10-05 16:01:27.008494,FIF-QUARTZ 5000 20W50 500ML,600
2025-10-05 16:02:00.352630,FIF-QUARTZ 9000 SAE 5W40 500ML,1000
2025-10-05 16:02:44.430900,FIF-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-05 16:04:33.634885,FIF-RUBIA SX SAE40 500ML,600
2025-10-05 17:35:15.188351,SUN-QUARTZ 5000 20W50 500ML,300
2025-10-05 17:35:59.517731,SUN-FLUIDMATIC DIII MV 500ML,300
2025-10-05 17:36:55.018305,SUN-QUARTZ 5000 20W50 500ML,900
2025-10-05 17:37:39.008278,SUN-QUARTZ 5000 20W50 5L,2200
2025-10-05 17:59:55.387092,RUN-FLUIDMATIC DIII MV 500ML,300
2025-10-05 18:06:00.893356,TUR-QUARTZ 5000 20W50 500ML,600
2025-10-05 19:16:53.000471,TRO-QUARTZ 9000 SAE 5W40 5L,3000
2025-10-05 19:17:37.224948,TRO-FLUIDMATIC DIII MV 500ML,300
2025-10-05 19:18:10.903060,TRO-RUBIA SX SAE40 500ML,300
2025-10-05 19:43:02.203672,SEK-QUARTZ 5000 20W50 5L,2200
2025-10-05 19:43:24.313835,SEK-QUARTZ 5000 20W50 500ML,600
2025-10-05 20:30:48.745985,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-06 05:29:48.203788,MPO-QUARTZ 5000 20W50 500ML,300
2025-10-06 05:30:53.620941,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-06 05:39:57.514908,MPO-FLUIDMATIC DIII MV 500ML,300
2025-10-06 07:19:53.711221,BAN-RUBIA SX SAE40 500ML,900
2025-10-06 07:20:58.882789,RM-QUARTZ 5000 20W50 500ML,300
2025-10-06 07:22:48.370626,RM-RUBIA TIR 7400 15W40 500ML,1200
2025-10-06 07:23:32.609002,RM-QUARTZ 5000 20W50 500ML,300
2025-10-06 07:24:16.097699,RM-RUBIA TIR 7400 15W40 500ML,300
2025-10-06 07:25:53.985520,RM-RUBIA SX SAE40 500ML,900
2025-10-06 07:26:15.975262,RM-QUARTZ 5000 20W50 500ML,300
2025-10-06 07:26:37.788351,RM-RUBIA TIR 7400 15W40 500ML,300
2025-10-06 07:27:32.698189,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-06 07:28:59.716760,RM-FLUIDMATIC CVT MV 1L,2000
2025-10-06 08:21:08.298896,TUR-RUBIA SX SAE40 500ML,300
2025-10-06 08:23:51.918600,TUR-QUARTZ 5000 20W50 500ML,300
2025-10-06 09:54:26.992353,TUR-RUBIA SX SAE40 500ML,300
2025-10-06 10:03:31.555523,TUR-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-10-06 10:34:47.282381,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-06 11:29:42.029458,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-06 12:39:58.523961,MPO-FLUIDMATIC DIII MV 500ML,1200
2025-10-06 12:51:27.802331,GWE-PROSYLVA 2 STROKE 200ML,200
2025-10-06 13:29:40.345271,BAN-RUBIA SX SAE40 500ML,300
2025-10-06 14:57:54.816560,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2025-10-06 15:05:59.765716,MPO-RUBIA SX SAE40 500ML,600
2025-10-06 15:50:50.654071,SEK-QUARTZ 5000 20W50 500ML,300
2025-10-06 17:32:22.599342,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-10-06 19:59:54.913925,TRO-FLUIDMATIC DIII MV 500ML,300
2025-10-06 20:00:17.179718,TRO-RUBIA SX SAE40 500ML,600
2025-10-06 21:17:18.765747,FOR-RUBIA SX SAE40 500ML,300
2025-10-06 22:47:42.990290,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2025-10-06 22:48:16.005048,CHE-RUBIA TIR 7400 15W40 500ML,900
2025-10-06 22:48:27.154463,CHE-QUARTZ 5000 20W50 5L,4400
