created_at,description,product,amount
2022-09-29 16:42:43,SALE : 5W40 500ML : AVONDALE,5W40 500ML,5.0
2022-09-30 10:25:03,SALE : 20W50 5LTRS : ROADPORT,20W50 5LTRS,20.0
2022-10-02 14:50:47,SALE : 80W90 500ML : GRANITESIDE,80W90 500ML,3.0
2022-10-04 18:12:46,SALE : 5W40 500ML : SAMORA,5W40 500ML,5.0
2022-10-05 12:13:45,SALE : 15W40 5LTRS : GRANITESIDE,15W40 5LTRS,22.0
2022-10-05 16:55:12,SALE : 20W50 500ML : ROADPORT,20W50 500ML,3.0
2022-10-07 10:00:27,SALE : 15W40 5LTRS : AVONDALE,15W40 5LTRS,22.0
2022-10-08 11:12:21,SALE : 20W50 500ML : RUNIVILLE,20W50 500ML,78.0
2022-10-08 11:27:16,SALE : SAE40 5LTRS : AVONDALE,SAE40 5LTRS,18.0
2022-10-08 16:25:33,SALE : 5W40 5LTRS : SAMORA,5W40 5LTRS,10.0
2022-10-10 15:27:10,SALE : 5W40 500ML : AVONDALE,5W40 500ML,5.0
2022-10-12 07:55:37,SALE : 5W40 500ML : AVONDALE,5W40 500ML,5.0
2022-10-13 18:46:14,SALE : 20W50 500ML : ROADPORT,20W50 500ML,6.0
2022-10-14 19:14:37,SALE : 5W40 5LTRS : CHINHOYI MAIN,5W40 5LTRS,35.0
2022-10-17 13:55:53,SALE : 15W40 500ML : AVONDALE,15W40 500ML,10.0
2022-10-17 19:03:48,SALE : 20W50 500ML : GRANITESIDE,20W50 500ML,12.0
2022-10-18 11:46:06,SALE : SAE40 500ML : AVONDALE,SAE40 500ML,3.0
2022-10-19 14:49:56,SALE : BRAKE FLUID 500ML : GRANITESIDE,BRAKE FLUID 500ML,9.0
2022-10-23 17:08:13,SALE : BRAKE FLUID 500ML : AVONDALE,BRAKE FLUID 500ML,3.0
2022-10-29 06:59:55,SALE : BRAKE FLUID 500ML : TROUTBECK,BRAKE FLUID 500ML,6.0
2022-10-29 08:54:52,SALE : BRAKE FLUID 500ML : TROUTBECK,BRAKE FLUID 500ML,6.0
2022-10-30 19:58:28,SALE : 5W40 500ML : R MUGABE,5W40 500ML,4.0
2022-11-02 17:41:35,SALE : 20W50 500ML : RUNIVILLE,20W50 500ML,4.0
2022-11-04 17:47:56,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2022-11-08 07:07:24,SALE : 20W50 500ML : SAMORA,20W50 500ML,6.0
2022-11-09 18:34:40,SALE : 20W50 500ML : ROADPORT,20W50 500ML,3.0
2022-11-10 15:48:14,SALE : BATTERY WATER : AVONDALE,BATTERY WATER,6.0
2022-11-15 10:16:33,SALE : 20W50 500ML : AVONDALE,20W50 500ML,8.0
2022-11-15 13:59:48,SALE : SAE40 500ML : ROADPORT,SAE40 500ML,18.0
2022-11-17 17:13:22,SALE : 20W50 500ML : AVONDALE,20W50 500ML,5.0
2022-11-24 14:06:20,SALE : 15W40 500ML : AVONDALE,15W40 500ML,4.0
2022-11-24 17:33:11,SALE : 15W40 500ML : AVONDALE,15W40 500ML,8.0
2022-11-25 17:39:24,SALE : ATF 500ML : AVONDALE,ATF 500ML,7.0
2022-11-29 07:15:12,SALE : BRAKE FLUID 500ML : AVONDALE,BRAKE FLUID 500ML,4.0
2022-11-30 08:36:57,SALE : COOLANT COOLANT : RUNIVILLE,COOLANT COOLANT,8.0
2022-12-02 14:09:54,SALE : 20W50 500ML : RUNIVILLE,20W50 500ML,3.0
2022-12-05 11:01:45,SALE : 15W40 5LTRS : TROUTBECK,15W40 5LTRS,22.0
2022-12-06 13:28:07,SALE : 15W40 500ML : MUTARE SECOND STREET,15W40 500ML,8.0
2022-12-07 18:10:58,SALE : 15W40 5LTRS : GRANITESIDE,15W40 5LTRS,22.0
2022-12-10 14:55:04,SALE : COOLANT COOLANT : RUNIVILLE,COOLANT COOLANT,4.0
2022-12-14 16:56:42,SALE : 5W40 5LTRS : MSASA,5W40 5LTRS,35.0
2022-12-14 17:19:34,SALE : 20W50 500ML : RUNIVILLE,20W50 500ML,15.0
2022-12-14 18:27:21,SALE : SAE40 5LTRS : AVONDALE,SAE40 5LTRS,18.0
2022-12-16 11:00:19,SALE : 5W40 500ML : GRANITESIDE,5W40 500ML,6.0
2022-12-18 10:02:23,SALE : 20W50 5LTRS : TURNPIKE,20W50 5LTRS,20.0
2022-12-18 14:57:34,SALE : CVT 1LTR : RUNIVILLE,CVT 1LTR,10.0
2022-12-19 15:38:56,SALE : ATF 500ML : AVONDALE,ATF 500ML,7.0
2022-12-20 08:52:43,SALE : BRAKE FLUID 500ML : AVONDALE,BRAKE FLUID 500ML,6.0
2022-12-20 09:27:53,SALE : 20W50 500ML : ROADPORT,20W50 500ML,5.0
2022-12-20 13:05:06,SALE : 15W40 5LTRS : FORD,15W40 5LTRS,22.0
2022-12-20 13:26:15,SALE : COOLANT COOLANT : FORD,COOLANT COOLANT,4.0
2022-12-24 09:35:02,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,4.0
2023-01-04 06:16:25,SALE : ATF 500ML : KIRKMAN,ATF 500ML,14.0
2023-01-04 12:54:19,SALE : SAE40 5LTRS : GRANITESIDE,SAE40 5LTRS,18.0
2023-01-04 14:09:31,SALE : BATTERY WATER : SAMORA,BATTERY WATER,3.0
2023-01-06 10:06:37,SALE : 80W90 500ML : SAMORA,80W90 500ML,3.0
2023-01-07 12:37:34,SALE : 5W40 5LTRS : GRANITESIDE,5W40 5LTRS,35.0
2023-01-10 14:34:43,SALE : 20W50 500ML : RUNIVILLE,20W50 500ML,7.0
2023-01-17 11:59:08,SALE : 80W90 500ML : RUNIVILLE,80W90 500ML,3.0
2023-01-18 08:30:05,SALE : 15W40 500ML : GRANITESIDE,15W40 500ML,8.0
2023-01-23 08:05:10,SALE : ATF 500ML : ROADPORT,ATF 500ML,17.0
2023-01-23 13:47:13,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,50.0
2023-01-23 13:50:51,SALE : 15W40 5LTRS : RUNIVILLE,15W40 5LTRS,22.0
2023-01-24 07:06:59,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,8.0
2023-01-25 12:35:03,SALE : ATF 500ML : ROADPORT,ATF 500ML,7.0
2023-01-27 19:10:20,SALE : 15W40 500ML : GRANITESIDE,15W40 500ML,22.0
2023-01-30 12:09:23,SALE : 15W40 500ML : GRANITESIDE,15W40 500ML,8.0
2023-02-02 15:55:43,SALE : COOLANT COOLANT : ROADPORT,COOLANT COOLANT,4.0
2023-02-02 18:05:34,SALE : ATF 500ML : MUTARE GREEN MARKET,ATF 500ML,7.0
2023-02-06 09:49:08,SALE : 5W40 5LTRS : GRANITESIDE,5W40 5LTRS,20.0
2023-02-06 12:53:31,SALE : 80W90 500ML : GRANITESIDE,80W90 500ML,3.0
2023-02-08 07:55:23,SALE : ATF 500ML : TROUTBECK,ATF 500ML,7.0
2023-02-15 14:09:10,SALE : 5W40 5LTRS : GRANITESIDE,5W40 5LTRS,36.0
2023-02-22 09:13:55,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,16.0
2023-03-13 14:10:39,SALE : 15W40 500ML : ROADPORT,15W40 500ML,16.0
2023-03-15 11:51:13,SALE : 5W40 5LTRS : AVONDALE,5W40 5LTRS,35.0
2023-03-18 11:10:58,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,8.0
2023-03-31 14:22:23,SALE : COOLANT COOLANT : RUNIVILLE,COOLANT COOLANT,4.0
2023-04-03 09:36:48,SALE : COOLANT COOLANT : RUNIVILLE,COOLANT COOLANT,4.0
2023-04-17 15:49:54,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,70.0
2023-04-17 15:51:26,SALE : COOLANT COOLANT : ROADPORT,COOLANT COOLANT,20.0
2023-04-21 17:24:46,SALE : 20W50 500ML : ROADPORT,20W50 500ML,15.0
2023-05-15 12:04:18,SALE : COOLANT COOLANT : ROADPORT,COOLANT COOLANT,20.0
2023-05-29 15:41:33,SALE : 5W40 5LTRS : AVONDALE,5W40 5LTRS,35.0
2023-06-06 10:35:29,SALE : 20W50 5LTRS : RUNIVILLE,20W50 5LTRS,22.0
2023-06-06 10:36:26,SALE : COOLANT COOLANT : RUNIVILLE,COOLANT COOLANT,4.0
2023-06-07 11:52:09,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2023-06-07 11:52:31,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2023-06-07 11:53:28,SALE : COOLANT COOLANT : ROADPORT,COOLANT COOLANT,16.0
2023-07-03 15:27:35,SALE : ATF 500ML : KHAMI,ATF 500ML,3.0
2023-07-04 14:29:36,SALE : BRAKE FLUID 500ML : RUNIVILLE,BRAKE FLUID 500ML,4.0
2023-07-27 11:43:36,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2023-11-03 10:58:12,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2023-11-18 08:19:05,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,35.0
2023-11-21 15:16:19,SALE : SAE40 5LTRS : R MUGABE,SAE40 5LTRS,18.0
2024-01-08 13:34:40,SALE : 5W40 5LTRS : CRIPPS,5W40 5LTRS,35.0
2024-01-08 13:59:51,SALE : ATF 500ML : CRIPPS,ATF 500ML,17.0
2024-02-05 12:14:35,SALE : 20W50 500ML : CRIPPS,20W50 500ML,5.0
2024-02-05 12:15:26,SALE : BATTERY WATER : CRIPPS,BATTERY WATER,6.0
2024-02-22 11:03:07,SALE : 20W50 500ML : CRIPPS,20W50 500ML,5.0
2024-04-29 14:41:07,SALE : BATTERY WATER : CRIPPS,BATTERY WATER,9.0
2024-06-17 16:40:01,SALE : RUN-QUARTZ 9000 SAE 5W40 5L : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 5L,10.0
2024-06-20 09:30:06,SALE : MOS-QUARTZ 9000 SAE 5W40 500ML : MUTARE ONE STOP,MOS-QUARTZ 9000 SAE 5W40 500ML,5.0
2024-06-21 09:53:04,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,5.0
2024-07-01 18:49:02,SALE : AVO-RUBIA SX SAE40 500ML : AVONDALE,AVO-RUBIA SX SAE40 500ML,4.0
2024-07-05 11:14:01,SALE : FOR-QUARTZ 5000 20W50 500ML : FORT STREET,FOR-QUARTZ 5000 20W50 500ML,6.0
2024-07-06 17:52:38,SALE : MOS-QUARTZ 4X4 15W40 5L : MUTARE ONE STOP,MOS-QUARTZ 4X4 15W40 5L,25.0
2024-07-10 10:41:06,SALE : FIF-QUARTZ 5000 20W50 500ML : FIFE STREET,FIF-QUARTZ 5000 20W50 500ML,6.0
2024-07-11 19:17:42,SALE : SEK-QUARTZ 5000 20W50 500ML : SEKE,SEK-QUARTZ 5000 20W50 500ML,3.0
2024-07-19 09:39:32,SALE : CHI-QUARTZ 3000 SG 20W50 500ML : CHINHOYI MAIN,CHI-QUARTZ 3000 SG 20W50 500ML,3.0
2024-07-22 17:22:41,SALE : KIR-RUBIA SX SAE40 500ML : KIRKMAN,KIR-RUBIA SX SAE40 500ML,6.0
2024-07-26 10:03:39,SALE : MSA-FLUIDMATIC DIII MV 500ML : MSASA,MSA-FLUIDMATIC DIII MV 500ML,3.0
2024-07-26 14:31:31,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,6.0
2024-07-29 14:58:28,SALE : SEK-RUBIA TIR 7400 SAE 15W40 5L : SEKE,SEK-RUBIA TIR 7400 SAE 15W40 5L,25.0
2024-07-30 11:34:28,SALE : FOR-RUBIA TIR 7400 SAE 15W40 5L : FORT STREET,FOR-RUBIA TIR 7400 SAE 15W40 5L,25.0
2024-07-30 17:16:30,SALE : MSA-RUBIA SX SAE40 500ML : MSASA,MSA-RUBIA SX SAE40 500ML,6.0
2024-08-01 06:30:05,SALE : 20W50 5LTRS : SAMORA,20W50 5LTRS,22.0
2024-08-04 15:17:49,SALE : MSA-QUARTZ 9000 SAE 5W40 5L : MSASA,MSA-QUARTZ 9000 SAE 5W40 5L,30.0
2024-08-06 12:38:22,SALE : CRI-QUARTZ 9000 SAE 5W40 5L : CRIPPS,CRI-QUARTZ 9000 SAE 5W40 5L,30.0
2024-08-07 14:55:39,SALE : AVO-RUBIA TIR 7400 15W40 500ML : AVONDALE,AVO-RUBIA TIR 7400 15W40 500ML,10.0
2024-08-09 11:47:16,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,3.0
2024-08-10 15:50:25,SALE : MSA-RUBIA SX SAE40 500ML : MSASA,MSA-RUBIA SX SAE40 500ML,6.0
2024-08-15 14:35:02,SALE : MSA-RUBIA TIR 7400 SAE 15W40 5L : MSASA,MSA-RUBIA TIR 7400 SAE 15W40 5L,25.0
2024-08-18 08:25:21,SALE : 20W50 5LTRS : TROUTBECK,20W50 5LTRS,22.0
2024-08-28 11:44:37,SALE : MSA-QUARTZ 9000 SAE 5W40 500ML : MSASA,MSA-QUARTZ 9000 SAE 5W40 500ML,10.0
2024-08-29 11:33:02,SALE : RUN-QUARTZ 9000 SAE 5W40 5L : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 5L,5.0
2024-09-03 13:45:15,SALE : AVO-QUARTZ 7000 SAE 15W50 500ML : AVONDALE,AVO-QUARTZ 7000 SAE 15W50 500ML,6.0
2024-09-05 09:33:53,SALE : AVO-RUBIA TIR 7400 15W40 500ML : AVONDALE,AVO-RUBIA TIR 7400 15W40 500ML,6.0
2024-09-06 11:23:05,SALE : AVO-QUARTZ 7000 SAE 15W50 500ML : AVONDALE,AVO-QUARTZ 7000 SAE 15W50 500ML,4.0
2024-09-08 18:47:03,SALE : RUN-QUARTZ 5000 20W50 500ML : RUNIVILLE,RUN-QUARTZ 5000 20W50 500ML,12.0
2024-09-11 14:43:58,SALE : AVO-QUARTZ 4X4 15W40 500ML : AVONDALE,AVO-QUARTZ 4X4 15W40 500ML,6.0
2024-09-17 10:57:56,SALE : SAE40 500ML : AVONDALE,SAE40 500ML,3.0
2024-09-27 20:47:31,SALE : GWE-QUARTZ 4X4 15W40 500ML : GWERU,GWE-QUARTZ 4X4 15W40 500ML,3.0
2024-09-30 07:02:58,SALE : MSA-QUARTZ 4X4 15W40 500ML : MSASA,MSA-QUARTZ 4X4 15W40 500ML,3.0
2024-09-30 12:29:48,SALE : MSA-RUBIA TIR 7400 SAE 15W40 5L : MSASA,MSA-RUBIA TIR 7400 SAE 15W40 5L,25.0
2024-10-01 17:34:03,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,10.0
2024-10-09 09:09:08,SALE : RUN-QUARTZ 9000 SAE 5W40 5L : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 5L,30.0
2024-10-14 08:57:53,SALE : SAE40 500ML : CRIPPS,SAE40 500ML,3.0
2024-10-15 19:54:48,SALE : 5W40 500ML : RUNIVILLE,5W40 500ML,5.0
2024-10-17 10:38:17,SALE : 20W50 500ML : AVONDALE,20W50 500ML,12.0
2024-10-19 10:20:56,SALE : SEK-QUARTZ 9000 SAE 5W40 5L : SEKE,SEK-QUARTZ 9000 SAE 5W40 5L,30.0
2024-10-20 15:10:48,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,5.0
2024-10-21 17:59:05,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,15.0
2024-10-23 09:21:41,SALE : RUN-QUARTZ 3000 SG 20W50 500ML : RUNIVILLE,RUN-QUARTZ 3000 SG 20W50 500ML,3.0
2024-10-29 14:22:18,SALE : 15W40 500ML : RUNIVILLE,15W40 500ML,3.0
2024-10-30 08:17:41,SALE : TRO-NEPTUNA 2T SUPER SPORT 500ML : TROUTBECK,TRO-NEPTUNA 2T SUPER SPORT 500ML,8.0
2024-11-03 11:41:38,SALE : 5W40 5LTRS : MSASA,5W40 5LTRS,30.0
2024-11-05 11:08:20,SALE : 20W50 500ML : MSASA,20W50 500ML,3.0
2024-11-08 10:44:41,SALE : RUN-QUARTZ 9000 SAE 5W40 5L : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 5L,30.0
2024-11-08 10:46:38,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,10.0
2024-11-08 10:57:46,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,20.0
2024-11-16 08:38:59,SALE : 5W40 500ML : ROADPORT,5W40 500ML,5.0
2024-11-19 11:27:51,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,8.0
2024-11-20 16:47:21,SALE : SEK-QUARTZ 5000 20W50 500ML : SEKE,SEK-QUARTZ 5000 20W50 500ML,6.0
2024-12-01 15:17:31,SALE : RUN-QUARTZ 9000 SAE 5W40 500ML : RUNIVILLE,RUN-QUARTZ 9000 SAE 5W40 500ML,5.0
2024-12-05 16:59:46,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,3.0
2024-12-08 13:08:38,SALE : FOR-FLUIDMATIC DIII MV 500ML : FORT STREET,FOR-FLUIDMATIC DIII MV 500ML,3.0
2024-12-10 13:03:28,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,3.0
2024-12-19 08:55:24,SALE : MSA-QUARTZ 4X4 15W40 5L : MSASA,MSA-QUARTZ 4X4 15W40 5L,25.0
2024-12-19 16:41:09,SALE : RUN-RUBIA SX SAE40 500ML : RUNIVILLE,RUN-RUBIA SX SAE40 500ML,8.0
2024-12-20 08:06:16,SALE : FOR-QUARTZ 4X4 15W40 500ML : FORT STREET,FOR-QUARTZ 4X4 15W40 500ML,6.0
2024-12-22 13:54:17,SALE : RUN-RUBIA TIR 7400 SAE 15W40 5L : RUNIVILLE,RUN-RUBIA TIR 7400 SAE 15W40 5L,25.0
2024-12-29 08:05:32,SALE : AVO-QUARTZ 7000 SAE 15W50 500ML : AVONDALE,AVO-QUARTZ 7000 SAE 15W50 500ML,6.0
2025-01-05 13:05:10,SALE : CHA-QUARTZ 9000 SAE 5W40 5L : CHARTER,CHA-QUARTZ 9000 SAE 5W40 5L,35.0
2025-01-07 16:33:59,SALE : 5W40 5LTRS : ROADPORT,5W40 5LTRS,30.0
2025-01-08 09:25:18,SALE : SEK-QUARTZ 9000 SAE 5W40 5L : SEKE,SEK-QUARTZ 9000 SAE 5W40 5L,30.0
2025-01-08 09:52:18,SALE : FOR-RUBIA SX SAE40 500ML : FORT STREET,FOR-RUBIA SX SAE40 500ML,8.0
2025-01-10 06:35:03,SALE : CVT 1LTR : MSASA,CVT 1LTR,40.0
2025-01-12 15:20:10,SALE : 5W40 500ML : RUNIVILLE,5W40 500ML,10.0
2025-01-14 16:08:45,SALE : SAE40 500ML : RUNIVILLE,SAE40 500ML,8.0
2025-01-15 06:05:58,SALE : CVT 1LTR : AVONDALE,CVT 1LTR,10.0
2025-01-18 14:59:19,SALE : MAR-QUARTZ 9000 SAE 5W40 5L : MARONDERA,MAR-QUARTZ 9000 SAE 5W40 5L,30.0
2025-01-22 15:46:38,SALE : FOR-RACE BRAKEFLUID DOT4+ 500ML : FORT STREET,FOR-RACE BRAKEFLUID DOT4+ 500ML,4.0
2025-01-23 17:57:57,SALE : SAM-FLUIDMATIC CVT MV 1L : SAMORA,SAM-FLUIDMATIC CVT MV 1L,10.0
2025-01-23 17:58:39,SALE : SAM-FLUIDMATIC CVT MV 1L : SAMORA,SAM-FLUIDMATIC CVT MV 1L,10.0
2025-01-25 16:16:43,SALE : MSA-QUARTZ 5000 20W50 500ML : MSASA,MSA-QUARTZ 5000 20W50 500ML,6.0
2025-01-26 13:58:31,SALE : SAM-FLUIDMATIC CVT MV 1L : SAMORA,SAM-FLUIDMATIC CVT MV 1L,10.0
2025-01-27 10:09:15,SALE : AVO-QUARTZ 5000 20W50 500ML : AVONDALE,AVO-QUARTZ 5000 20W50 500ML,3.0
2025-01-28 08:18:45,SALE : CHI-QUARTZ 5000 20W50 500ML : CHINHOYI MAIN,CHI-QUARTZ 5000 20W50 500ML,6.0
2025-01-28 15:49:37,SALE : SEK-QUARTZ 9000 SAE 5W40 5L : SEKE,SEK-QUARTZ 9000 SAE 5W40 5L,30.0
2025-01-29 12:01:18,SALE : MSA-QUARTZ 3000 SG 20W50 500ML : MSASA,MSA-QUARTZ 3000 SG 20W50 500ML,3.0
2025-01-30 10:40:26,SALE : TRO-RACE BRAKEFLUID DOT4+ 500ML : TROUTBECK,TRO-RACE BRAKEFLUID DOT4+ 500ML,8.0
2025-02-02 10:47:02,SALE : 20W50 500ML : AVONDALE,20W50 500ML,4.0
2025-02-03 14:04:08,SALE : 20W50 500ML : AVONDALE,20W50 500ML,3.0
2025-02-03 16:18:02,SALE : SAM-RUBIA TIR 7400 15W40 500ML : SAMORA,SAM-RUBIA TIR 7400 15W40 500ML,3.0
2025-02-08 16:11:16,SALE : RUN-RUBIA TIR 7400 SAE 15W40 5L : RUNIVILLE,RUN-RUBIA TIR 7400 SAE 15W40 5L,25.0
2025-02-17 02:49:54,SALE : MGM-QUARTZ 4X4 15W40 5L : MUTARE GREEN MARKET,MGM-QUARTZ 4X4 15W40 5L,25.0
2025-02-17 06:47:12,SALE : 15W40 5LTRS : CHINHOYI MAIN,15W40 5LTRS,25.0
2025-02-18 08:14:12,SALE : RUN-QUARTZ 4X4 15W40 5L : RUNIVILLE,RUN-QUARTZ 4X4 15W40 5L,25.0
2025-02-19 16:16:38,SALE : FOR-RUBIA TIR 7400 SAE 15W40 5L : FORT STREET,FOR-RUBIA TIR 7400 SAE 15W40 5L,50.0
2025-02-20 19:10:28,SALE : FOR-QUARTZ 4X4 15W40 5L : FORT STREET,FOR-QUARTZ 4X4 15W40 5L,25.0
2025-02-28 10:37:38,SALE : FOR-QUARTZ 4X4 15W40 500ML : FORT STREET,FOR-QUARTZ 4X4 15W40 500ML,6.0
2025-03-06 09:37:57,SALE : CHE-NEPTUNA 2T SUPER SPORT 500ML : CHEGUTU,CHE-NEPTUNA 2T SUPER SPORT 500ML,4.0
2025-03-09 19:17:45,SALE : SEK-QUARTZ 9000 SAE 5W40 5L : SEKE,SEK-QUARTZ 9000 SAE 5W40 5L,30.0
2025-03-16 17:52:19,SALE : GREESE : AVONDALE,GREESE,7.0
2025-03-19 15:58:05,SALE : MSA-QUARTZ 5000 20W50 5L : MSASA,MSA-QUARTZ 5000 20W50 5L,22.0
2025-03-29 16:08:50,SALE : AVO-QUARTZ 3000 SG 20W50 500ML : AVONDALE,AVO-QUARTZ 3000 SG 20W50 500ML,18.0
2025-03-29 16:10:37,SALE : DEGREASER : AVONDALE,DEGREASER,5.0
2025-03-29 16:12:15,SALE : SHIELD T/LESS TYRE REPAIR KIT : AVONDALE,SHIELD T/LESS TYRE REPAIR KIT,7.5
2025-04-01 10:35:56,SALE : RUN-RUBIA TIR 7400 15W40 500ML : RUNIVILLE,RUN-RUBIA TIR 7400 15W40 500ML,3.0
2025-04-04 09:31:01,SALE : RUN-QUARTZ 4X4 15W40 500ML : RUNIVILLE,RUN-QUARTZ 4X4 15W40 500ML,6.0
2025-04-08 07:41:04,SALE : 5W40 500ML : RUNIVILLE,5W40 500ML,10.0
2025-04-11 12:31:15,SALE : 5W40 500ML : MSASA,5W40 500ML,10.0
2025-04-14 13:10:27,SALE : MSA-QUARTZ 9000 SAE 5W40 500ML : MSASA,MSA-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-04-15 10:49:22,SALE : MSA-QUARTZ 9000 SAE 5W40 500ML : MSASA,MSA-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-04-18 06:26:24,SALE : CHE-QUARTZ 4X4 15W40 500ML : CHEGUTU,CHE-QUARTZ 4X4 15W40 500ML,3.0
2025-04-25 11:42:14,SALE : 5W40 500ML : MSASA,5W40 500ML,5.0
2025-04-25 12:10:27,SALE : RUN-RUBIA TIR 7400 15W40 500ML : RUNIVILLE,RUN-RUBIA TIR 7400 15W40 500ML,3.0
2025-04-26 08:14:02,SALE : RUN-RUBIA TIR 7400 15W40 500ML : RUNIVILLE,RUN-RUBIA TIR 7400 15W40 500ML,6.0
2025-04-29 10:15:06,SALE : RUN-RUBIA TIR 7400 15W40 500ML : RUNIVILLE,RUN-RUBIA TIR 7400 15W40 500ML,3.0
2025-04-30 08:29:20,SALE : SAE40 500ML : RUNIVILLE,SAE40 500ML,3.0
2025-04-30 14:34:08,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,0.01
2025-04-30 14:35:23,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,0.01
2025-04-30 14:40:00,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,0.01
2025-04-30 14:48:38,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,0.01
2025-05-01 16:42:39,SALE : 5W40 5LTRS : CHEGUTU,5W40 5LTRS,30.0
2025-05-02 16:47:40,SALE : 5W40 5LTRS : CHEGUTU,5W40 5LTRS,30.0
2025-05-05 10:52:53,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,22.0
2025-05-05 14:57:39,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,90.0
2025-05-05 15:08:22,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,110.03
2025-05-05 16:29:34,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,18.0
2025-05-06 14:36:08,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,50.0
2025-05-09 12:17:37,SALE : RM-QUARTZ 5000 20W50 5L : R MUGABE,RM-QUARTZ 5000 20W50 5L,36.0
2025-05-09 14:29:56,SALE : MSA-QUARTZ 9000 SAE 5W40 500ML : MSASA,MSA-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-05-12 14:14:03,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,118.0
2025-05-13 14:54:09,SALE : SEK-QUARTZ 9000 SAE 5W40 500ML : SEKE,SEK-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-05-14 08:27:47,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,32.4
2025-05-14 16:29:11,SALE : MUNCH & MOVE - SALES : MUNCH & MOVE,MUNCH & MOVE - SALES,22.68
2025-05-16 09:04:04,SALE : FOR-QUARTZ 9000 SAE 5W40 500ML : FORT STREET,FOR-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-05-16 10:29:16,SALE : SEK-RUBIA TIR 7400 15W40 500ML : SEKE,SEK-RUBIA TIR 7400 15W40 500ML,3.0
2025-05-16 13:37:35,SALE : MSA-QUARTZ 4X4 15W40 500ML : MSASA,MSA-QUARTZ 4X4 15W40 500ML,3.0
2025-05-20 09:36:29,SALE : FOR-QUARTZ 9000 SAE 5W40 500ML : FORT STREET,FOR-QUARTZ 9000 SAE 5W40 500ML,10.0
2025-05-20 09:37:54,SALE : FOR-QUARTZ 5000 20W50 500ML : FORT STREET,FOR-QUARTZ 5000 20W50 500ML,6.0
