sale_date,site_id,site_name,product,total_litres,total_amount
2025-01-09,98,Roadport,ROAPORT USD PETROL,3260.81081081081,4826.0
2024-06-13,88,Seke,SEKE USD DIESEL,1539.4557823129253,2263.0
2024-12-12,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,3495.744680851064,4929.0
2024-04-22,148,Chegutu,CHEGUTU USD PETROL,802.6143790849674,1228.0
2024-10-26,114,Kadoma,KADOMA USD PETROL,1115.1724137931035,1617.0
2024-08-20,88,Seke,SEK-QUARTZ 9000 SAE 5W40 500ML,1.0,5.0
2024-05-04,127,Mpopoma,MPOPOMA USD DIESEL,1257.142857142857,1936.0
2024-09-08,141,Troutbeck,TRO-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2025-02-12,140,Mutare Second Street,MUTARE SECOND USD DIESEL,1069.0140845070423,1518.0
2024-04-30,149,Turnpike,TURNPIKE USD DIESEL,465.1612903225806,721.0
2025-01-10,102,Kirkman,KIRKMAN BULK DIESEL USD,816.9,1159.99
2024-10-31,145,Sunway City,SUNWAY BULK DIESEL USD,1068.9655172413793,1550.0
2024-05-03,112,Marondera,MARONDERA USD PETROL,453.2894736842105,689.0
2024-01-24,88,Seke,SEKE USD DIESEL,1455.1282051282053,2270.0
2024-12-30,88,Seke,SEK-RACE BRAKEFLUID DOT4+ 500ML,2.0,8.0
2024-08-04,141,Troutbeck,TRO-QUARTZ 4X4 15W40 500ML,2.0,6.0
2023-12-16,92,Msasa,MSASA USD DIESEL,1201.8987341772151,1899.0
2024-07-06,146,Banket,BANKET BULK DIESEL USD,165.15,246.07
2024-07-12,150,Mutare One Stop,MUTARE ONE STOP DIESEL,150.6578947368421,229.0
2024-02-28,149,Turnpike,TURNPIKE USD PETROL,392.6666666666667,589.0
2024-10-14,84,Avondale,AVONDALE USD DIESEL,513.3333333333334,770.0
2025-02-15,92,Msasa,MSASA USD PETROL,611.1111111111111,935.0
2024-01-10,149,Turnpike,TURNPIKE USD DIESEL,565.4545454545455,933.0
2024-03-07,149,Turnpike,TURNPIKE USD DIESEL,342.58064516129036,531.0
2025-02-08,125,Fort Street,FORT USD DIESEL,698.6301369863014,1020.0
2025-02-09,125,Fort Street,FORT USD DIESEL,827.3972602739725,1208.0
2025-01-05,135,Cripps,CRIPPS PETROL USD,91.21621621621622,135.0
2024-09-01,145,Sunway City,SUNWAY USD DIESEL,1548.666666666667,2323.0
2024-04-30,150,Mutare One Stop,MUTARE ONE STOP PETROL,98.68421052631578,150.0
2025-03-13,92,Msasa,MSASA BULK DIESEL,206.89655172413794,300.0
2025-01-27,102,Kirkman,KIRKMAN BULK DIESEL USD,657.7464788732395,934.0
2024-11-09,148,Chegutu,CHEGUTU BULK DIESEL USD,937.9310344827586,1360.0
2024-03-27,125,Fort Street,FORT USD PETROL,42.67515923566879,67.0
2024-09-10,131,R Mugabe,R MUGABE USD PETROL,1128.472222222222,1625.0
2024-06-18,112,Marondera,MAR-QUARTZ 5000 20W50 500ML,1.3333333333333333,4.0
2024-12-10,125,Fort Street,FORT USD DIESEL,533.1081081081081,789.0
2024-06-25,96,Samora,SAMORA USD PETROL TAXIS,515.8620689655173,748.0
2024-02-19,102,Kirkman,KIRKMAN USD DIESEL,1275.6962025316461,2015.6
2024-09-22,123,Fife Street,FIFE USD PETROL,475.3424657534246,694.0
2024-07-29,88,Seke,SEKE USD DIESEL,179.59183673469386,264.0
2024-01-07,86,Charter,CHARTER USD UNLEADED PETROL,745.8064516129034,1156.0
2024-10-23,131,R Mugabe,R MUGABE USD DIESEL,1436.486486486487,2126.0
2023-03-12,82,Runiville,RUNIVILLE USD PETROL,363.58024691358025,589.0
2024-10-22,98,Roadport,ROAPORT USD PETROL,3705.3691275167794,5521.0
2024-09-23,145,Sunway City,SUNWAY USD DIESEL,2060.402684563758,3070.0
2024-02-18,127,Mpopoma,MPOPOMA USD PETROL,372.258064516129,577.0
2024-03-27,131,R Mugabe,R MUGABE USD DIESEL,1038.961038961039,1600.0
2024-09-16,86,Charter,15W40 500ML,1.0,3.0
2023-12-20,121,Gweru,GWERU USD PETROL,927.4000000000002,1437.47
2024-03-15,127,Mpopoma,MPOPOMA USD PETROL,198.06451612903226,307.0
2025-01-09,145,Sunway City,SUNWAY USD DIESEL,2236.912751677852,3333.0
2024-07-26,121,Gweru,GWERU USD DIESEL,1073.253333333333,1609.88
2024-04-24,129,Khami,KHAMI BULK DIESEL USD,500.0,750.0
2024-11-26,121,Gweru,GWERU USD DIESEL,1518.004864864865,2246.64
2024-11-16,92,Msasa,MSASA USD PETROL,730.2013422818792,1088.0
2024-07-03,146,Banket,BANKET USD DIESEL,590.7894736842104,898.0
2024-10-23,145,Sunway City,SUNWAY USD DIESEL,1561.744966442953,2327.0
2025-03-28,149,Turnpike,ATF 500ML,4.0,12.0
2025-02-14,102,Kirkman,KIRKMAN USD PETROL,1085.8108108108108,1607.0
2024-06-17,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,2488.5135135135133,3683.0
2024-11-07,149,Turnpike,TURNPIKE USD DIESEL,251.75675675675677,372.6
2024-01-11,135,Cripps,CRIPPS PETROL USD,902.7027027027026,1336.0
2024-06-30,98,Roadport,ROADPORT USD DIESEL BUS,830.8551724137932,1204.74
2024-10-23,159,Gwanda ,GWANDA USD DIESEL,49.333333333333336,74.0
2024-03-18,149,Turnpike,TURNPIKE USD PETROL,528.6666666666667,793.0
2024-11-11,102,Kirkman,KIRKMAN USD DIESEL,868.243243243243,1285.0
2024-11-16,135,Cripps,CRIPPS DIESEL USD,1127.3972602739727,1646.0
2024-03-27,140,Mutare Second Street,MUTARE SECOND USD DIESEL,199.99999999999997,316.0
2024-03-31,82,Runiville,RUNIVILLE USD PETROL,13.125,21.0
2024-10-17,145,Sunway City,SUNWAY BULK DIESEL USD,713.7931034482758,1035.0
2024-09-28,92,Msasa,MSASA BULK DIESEL,2523.448275862069,3659.0
2023-03-14,92,Msasa,MSASA USD DIESEL,3332.8956293106726,5386.6
2024-05-22,88,Seke,SEKE USD PETROL,225.84459459459458,334.25
2024-04-25,112,Marondera,MARONDERA USD PETROL,572.3684210526314,870.0
2024-06-14,149,Turnpike,TURNPIKE USD PETROL,672.6666666666667,1009.0
2024-11-17,125,Fort Street,FORT USD PETROL,291.7808219178082,426.0
2024-06-20,98,Roadport,ROAPORT USD PETROL,1741.88,2612.81
2024-04-30,86,Charter,CHARTER USD DIESEL,1411.6883116883116,2174.0
2024-07-24,121,Gweru,GWERU BULK DIESEL USD,1795.344827586207,2674.5
2024-03-07,112,Marondera,MARONDERA USD DIESEL,646.4052287581699,989.0
2024-12-09,84,Avondale,AVONDALE USD PETROL,849.9999999999999,1258.0
2024-01-16,82,Runiville,RUNIVILLE USD PETROL,324.342105263121,493.0
2024-04-17,86,Charter,CHARTER USD UNLEADED PETROL,105.52147239263805,172.0
2024-06-15,131,R Mugabe,RM-FLUIDMATIC DIII MV 500ML,1.0,3.0
2025-01-16,102,Kirkman,KIR-NEPTUNA 2T SUPER SPORT 500ML,2.0,8.0
2024-11-26,92,Msasa,MSASA USD DIESEL,651.0067114093958,970.0
2023-03-12,131,R Mugabe,R MUGABE USD PETROL,55.90062111801242,90.0
2024-07-31,98,Roadport,ROA-QUARTZ 9000 SAE 5W40 500ML,4.0,20.0
2024-12-06,129,Khami,KHAMI USD PETROL,574.6575342465753,839.0
2025-03-14,135,Cripps,CRIPPS PETROL USD,569.1780821917807,831.0
2024-04-23,84,Avondale,AVONDALE USD PETROL,696.9325153374232,1136.0
2023-11-26,140,Mutare Second Street,MUTARE SECOND USD DIESEL,714.375,1143.0
2024-07-26,102,Kirkman,KIRKMAN BULK DIESEL USD,631.7567567567568,935.0
2024-10-21,88,Seke,SEKE USD PETROL,1248.6486486486488,1848.0
2024-04-17,98,Roadport,ROADPORT USD DIESEL,727.0700636942672,1141.5
2024-12-03,98,Roadport,ROADPORT USD DIESEL,1092.6174496644294,1628.0
2024-07-02,96,Samora,SAM-RUBIA TIR 7400 15W40 500ML,2.0,6.0
2024-09-25,96,Samora,SAMORA USD TAXI DIESEL ,135.17241379310346,196.0
2023-12-31,123,Fife Street,FIFE USD DIESEL,2052.439024390244,3366.0
2024-02-01,135,Cripps,CRIPPS PETROL USD,904.72972972973,1339.0
2024-05-12,125,Fort Street,FORT USD DIESEL,312.3376623376623,481.0
2024-04-16,96,Samora,SAMORA USD DIESEL,45.751633986928105,70.0
2024-12-17,82,Runiville,RUNIVILLE USD PETROL,533.7837837837837,790.0
2024-07-22,112,Marondera, MARONDERA PETROL TAXIS,752.7777777777779,1084.0
2024-10-01,145,Sunway City,SUNWAY USD PETROL,3760.2147651006717,5602.72
2024-07-05,145,Sunway City,SUNWAY BULK DIESEL USD,113.79310344827587,165.0
2024-11-22,112,Marondera,MARONDERA USD DIESEL,1127.723404255319,1590.08
2024-08-31,147,Chinhoyi Main,CHI-QUARTZ 5000 20W50 500ML,1.0,3.0
2024-07-12,82,Runiville,RUNIVILLE USD PETROL,472.9729729729731,700.0
2024-04-08,102,Kirkman,KIRKMAN USD UNLEADED PETROL,249.6894409937888,402.0
2023-12-22,102,Kirkman,KIRKMAN USD UNLEADED PETROL,135.90322580645162,210.65
2025-01-22,102,Kirkman,KIRKMAN BULK DIESEL USD,800.0,1136.0
2024-12-05,141,Troutbeck,TRO-QUARTZ 5000 20W50 500ML,4.0,12.0
2024-10-22,84,Avondale,AVONDALE USD DIESEL,749.02,1123.53
2024-07-26,135,Cripps,CRIPPS DIESEL USD,136.08163265306123,200.04
2024-04-27,148,Chegutu,CHEGUTU USD DIESEL,1082.8025477707001,1700.0
2024-01-28,92,Msasa,MSASA USD PETROL,108.27586206896552,157.0
2024-12-21,148,Chegutu,CHEGUTU USD DIESEL,1200.0,1800.0
2025-01-30,149,Turnpike,TUR-RACE BRAKEFLUID DOT4+ 500ML,2.0,8.0
2024-05-09,98,Roadport,ROAPORT USD PETROL,3672.0,5728.32
2024-04-26,121,Gweru,GWERU USD DIESEL,2656.18064516129,4117.08
2024-12-04,140,Mutare Second Street,MUTARE SECOND USD PETROL,1187.142857142857,1662.0
2025-01-05,123,Fife Street,FIFE USD PETROL,425.33333333333337,638.0
2024-05-22,102,Kirkman,KIRKMAN BULK DIESEL USD,1500.0,2250.0
2024-02-01,92,Msasa,MSASA USD PETROL,779.3103448275863,1130.0
2025-01-13,112,Marondera, MARONDERA PETROL TAXIS,1723.2394366197182,2447.0
2024-08-29,150,Mutare One Stop,MOS-RACE BRAKEFLUID DOT4+ 500ML,2.0,8.0
2024-06-01,123,Fife Street,FIFE USD DIESEL,481.33333333333337,722.0
2025-01-01,148,Chegutu,CHEGUTU USD PETROL,1408.1081081081081,2084.0
2024-12-15,84,Avondale,AVONDALE USD PETROL,697.2972972972974,1032.0
2024-04-06,146,Banket,BANKET USD DIESEL,312.1951219512195,512.0
2024-03-07,82,Runiville,RUNIVILLE USD DIESEL,548.4848484848485,905.0
2024-11-30,121,Gweru,ATF 500ML,2.0,6.0
2024-05-29,114,Kadoma,KADOMA USD DIESEL,1608.9041095890411,2349.0
2025-02-12,127,Mpopoma,MPOPOMA BULK DIESEL USD,551.7241379310345,800.0
2024-08-02,86,Charter,CHARTER USD DIESEL,328.8590604026846,490.0
2024-08-31,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,2096.6442953020132,3124.0
2023-12-07,88,Seke,SEKE USD PETROL,1695.8639455782313,2492.92
2025-02-10,88,Seke,SEK-QUARTZ 5000 20W50 500ML,1.0,3.0
2024-07-23,140,Mutare Second Street,MUTARE SECOND USD BULK DIESEL,509.72222222222223,734.0
2024-04-22,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,306.3291139240506,484.0
2024-11-21,150,Mutare One Stop,MUTARE ONE STOP PETROL,2642.857142857143,3700.0
2024-11-27,88,Seke,SEKE USD DIESEL,2546.2068965517246,3692.0
2024-06-16,110,Mutare Green Market,MUTARE GREEN MARKET BULK DIESEL,320.0,480.0
2023-12-31,92,Msasa,MSASA USD DIESEL,165.8227848101266,262.0
2024-04-08,96,Samora,SAMORA USD DIESEL,280.7692307692308,438.0
2024-07-02,145,Sunway City,SUN-QUARTZ 9000 SAE 5W40 500ML,2.0,10.0
2024-11-11,129,Khami,KHAMI USD PETROL,782.1917808219179,1142.0
2024-04-13,102,Kirkman,KIRKMAN USD DIESEL,2070.322580645161,3209.0
2024-09-12,131,R Mugabe,R MUGABE USD DIESEL,244.5205479452055,357.0
2024-05-13,98,Roadport,ROADPORT USD DIESEL,1130.7692307692307,1764.0
2024-12-19,88,Seke,SEKE USD DIESEL,2366.442953020134,3526.0
2024-09-30,112,Marondera, MARONDERA PETROL TAXIS,829.2142857142858,1160.9
2024-01-15,129,Khami,KHAMI USD PETROL,423.22580645161287,656.0
2025-01-19,135,Cripps,CRIPPS DIESEL USD,261.9047619047619,385.0
2024-11-02,96,Samora,SAMORA USD PETROL,214.09395973154366,319.0
2025-02-01,131,R Mugabe,R MUGABE USD PETROL,1111.3333333333335,1667.0
2024-10-23,96,Samora,SAMORA USD PETROL,663.7583892617449,989.0
2024-04-07,102,Kirkman,KIRKMAN USD PETROL,437.74834437086105,661.0
2024-08-09,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,543.2432432432433,804.0
2024-06-17,121,Gweru,GWERU BULK DIESEL USD,1000.0,1450.0
2024-09-11,145,Sunway City,SUNWAY BULK DIESEL USD,70.42253521126761,100.0
2024-12-02,158,Chiredzi ,CHIREDZI USD DIESEL,62.06896551724138,90.0
2024-12-19,96,Samora,SAM-RUBIA TIR 7400 15W40 500ML,2.0,6.0
2024-04-30,148,Chegutu,CHEGUTU USD PETROL,856.8627450980396,1311.0
2024-05-06,140,Mutare Second Street,MUTARE SECOND USD PETROL,39.735099337748345,60.0
2024-07-09,92,Msasa,MSASA USD DIESEL,719.3333333333334,1079.0
2024-03-12,88,Seke,SEKE USD PETROL,1916.1073825503347,2855.0
2024-11-12,141,Troutbeck,TROUTBECK USD PETROL,1091.9463087248323,1627.0
2024-11-05,98,Roadport,ROAPORT USD PETROL,3266.4429530201346,4867.0
2024-11-03,141,Troutbeck,TROUTBECK USD DIESEL,889.3333333333333,1334.0
2024-11-19,84,Avondale,AVONDALE USD DIESEL,737.5,1121.0
2024-04-25,148,Chegutu,CHEGUTU USD PETROL,1155.5555555555557,1768.0
2024-09-05,146,Banket,BANKET USD PETROL,1240.5405405405406,1836.0
2025-01-29,149,Turnpike,TUR-QUARTZ 5000 20W50 5L,1.0,22.0
2024-05-30,140,Mutare Second Street,MUTARE SECOND USD PETROL,897.972972972973,1329.0
2024-08-29,88,Seke,SEKE USD DIESEL,2260.5442176870747,3323.0
2024-06-07,82,Runiville,RUNIVILLE USD DIESEL,337.33333333333337,506.0
2024-01-10,145,Sunway City,SUNWAY USD UNLEADED PETROL,2405.1948051948057,3704.0
2024-03-09,127,Mpopoma,MPOPOMA USD PETROL,301.9354838709677,468.0
2024-10-13,102,Kirkman,KIRKMAN BULK DIESEL USD,1920.6896551724137,2785.0
2024-12-07,140,Mutare Second Street,MUTARE SECOND USD PETROL,5070.714285714287,7099.0
2024-07-18,114,Kadoma,KADOMA USD PETROL,653.0612244897959,960.0
2024-09-07,82,Runiville,RUNIVILLE USD PETROL,350.0,518.0
2024-05-04,121,Gweru,GWERU USD PETROL,541.2229032258064,838.89
2024-04-04,135,Cripps,CRIPPS DIESEL USD,652.2554838709677,1010.99
2024-03-18,140,Mutare Second Street,MUTARE SECOND USD DIESEL,189.873417721519,300.0
2024-10-07,150,Mutare One Stop,MOS-RUBIA SX SAE40 500ML,3.0,9.0
2025-03-12,98,Roadport,ROAPORT USD PETROL,1975.6756756756754,2924.0
2024-05-18,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,897.3684210526314,1364.0
2024-07-12,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,3112.0805369127515,4637.0
2024-12-10,82,Runiville,RUNIVILLE USD PETROL,541.2162162162163,801.0
2024-06-23,127,Mpopoma,MPOPOMA USD PETROL,524.6575342465753,766.0
2024-10-30,135,Cripps,CRIPPS DIESEL USD,606.1643835616438,885.0
2023-12-20,121,Gweru,GWERU USD DIESEL,1021.3414634146343,1675.0
2024-11-19,141,Troutbeck,TROUTBECK USD PETROL,1148.9932885906042,1712.0
2024-10-22,86,Charter,CHARTER USD PETROL,2098.6394557823132,3085.0
2024-07-21,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,1408.0536912751677,2098.0
2025-02-18,102,Kirkman,KIRKMAN USD PETROL,975.6756756756754,1444.0
2024-10-20,96,Samora,SAMORA USD TAXI DIESEL ,83.24827586206897,120.7
2024-06-26,102,Kirkman,KIRKMAN USD PETROL,241.5263157894737,367.12
2024-03-28,92,Msasa,MSASA USD PETROL,1116.8918918918916,1653.0
2025-02-01,96,Samora,SAMORA USD PETROL,1171.6216216216217,1734.0
2024-12-01,148,Chegutu,CHEGUTU USD PETROL,1500.6802721088434,2206.0
2024-10-15,123,Fife Street,FIFE USD PETROL,674.6575342465752,985.0
2024-07-30,127,Mpopoma,MPOPOMA USD DIESEL,798.0,1197.0
2024-07-12,123,Fife Street,FIFE USD DIESEL,964.0000000000001,1446.0
2024-05-17,123,Fife Street,FIFE USD DIESEL,1515.7673056814222,2291.0
2025-01-24,123,Fife Street,FIFE USD PETROL,664.8648648648649,984.0
2024-06-11,127,Mpopoma,MPOPOMA USD PETROL,767.8082191780821,1121.0
2024-02-23,150,Mutare One Stop,MUTARE ONE STOP PETROL,660.4166666666667,951.0
2024-01-03,140,Mutare Second Street,MUTARE SECOND USD PETROL,2031.25,2925.0
2024-04-27,98,Roadport,ROADPORT USD DIESEL,1927.564102564102,3007.0
2024-03-24,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,423.84105960264907,640.0
2024-09-22,96,Samora,SAM-RACE BRAKEFLUID DOT4+ 500ML,1.0,4.0
2024-03-09,82,Runiville,RUNIVILLE USD DIESEL,355.7575757575758,587.0
2024-12-05,121,Gweru,15W40 500ML,1.0,3.0
2024-06-01,149,Turnpike,TURNPIKE USD PETROL,890.6666666666667,1336.0
2023-11-25,131,R Mugabe,R MUGABE USD DIESEL,656.0975609756099,1076.0
2024-10-26,146,Banket,BANKET USD DIESEL,674.5838926174496,1005.13
2023-12-09,146,Banket,BANKET USD DIESEL,553.0864197530864,896.0
2024-02-16,146,Banket,BANKET USD PETROL,1279.3333333333333,1919.0
2024-12-20,147,Chinhoyi Main,CHI-QUARTZ 5000 20W50 5L,1.0,22.0
2024-06-02,92,Msasa,MSASA USD DIESEL,412.41830065359477,631.0
2024-10-01,92,Msasa,MSASA BULK DIESEL,3033.7931034482763,4399.0
2023-12-11,129,Khami,KHAMI USD DIESEL,1073.7804878048782,1761.0
2024-01-20,110,Mutare Green Market,MUTARE GREENMARKET USD PETROL,1597.222222222222,2300.0
2023-03-14,86,Charter,CHARTER USD DIESEL,658.5273896651142,1069.0
2024-08-19,112,Marondera, MARONDERA PETROL TAXIS,613.1944444444446,883.0
2024-03-10,121,Gweru,GWERU USD PETROL,356.31225806451613,552.28
2024-12-24,88,Seke,SEKE USD DIESEL,3191.2751677852348,4755.0
2023-11-14,150,Mutare One Stop,MUTARE ONE STOP DIESEL,1836.875,2939.0
2025-01-26,88,Seke,ATF 500ML,7.0,21.0
2024-08-14,148,Chegutu,CHEGUTU USD DIESEL,431.0810810810811,638.0
2024-06-03,96,Samora,SAMORA USD PETROL TAXIS,1302.7586206896551,1889.0
2024-01-31,146,Banket,BANKET USD PETROL,1287.3333333333335,1931.0
2024-08-25,146,Banket,5W40 500ML,1.6666666666666667,5.0
2024-12-08,112,Marondera,MARONDERA USD DIESEL,541.6666666666667,780.0
2024-09-30,141,Troutbeck,TRO-FLUIDMATIC DIII MV 500ML,3.0,9.0
2023-12-17,88,Seke,SEKE USD PETROL,1960.5442176870738,2882.0
2024-11-10,148,Chegutu,CHE-RUBIA TIR 7400 15W40 500ML,1.0,3.0
2025-01-20,110,Mutare Green Market,MGM-FLUIDMATIC DIII MV 500ML,1.0,3.0
2025-02-01,127,Mpopoma,MPOPOMA USD DIESEL,686.1842105263158,1043.0
2025-02-20,92,Msasa,MSASA USD DIESEL,731.8181818181816,1127.0
2024-01-03,141,Troutbeck,TROUTBECK USD PETROL,459.14634146339023,753.0
2024-07-29,127,Mpopoma,MPO-QUARTZ 3000 SG 20W50 500ML,1.0,3.0
2025-02-07,86,Charter,CHARTER USD PETROL,1273.1034482758623,1846.0
2024-09-30,135,Cripps,CRIPPS BULK DIESEL USD,1485.9154929577462,2110.0
2025-01-28,84,Avondale,AVONDALE USD DIESEL,450.326797385621,689.0
2024-11-28,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,2506.711409395975,3735.0
2024-03-13,125,Fort Street,FORT USD PETROL,32.25806451612903,50.0
2023-12-12,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,1227.2151898734176,1939.0
2024-01-02,86,Charter,CHARTER USD DIESEL,1281.8181818181813,2115.0
2023-12-16,96,Samora,SAMORA USD PETROL,1247.7124183006536,1909.0
2024-11-21,145,Sunway City,SUNWAY BULK DIESEL USD,1124.8275862068967,1631.0
2024-01-11,96,Samora,SAMORA USD PETROL,850.9677419354643,1319.0
2024-01-25,82,Runiville,RUNIVILLE USD DIESEL,6.666666666666667,11.0
2024-09-27,102,Kirkman,KIRKMAN BULK DIESEL USD,914.4827586206895,1326.0
2024-10-23,147,Chinhoyi Main,CHINHOYI MAIN USD PETROL,1820.8053691275165,2713.0
2024-12-20,102,Kirkman,KIR-FLUIDMATIC CVT MV 1L,1.0,10.0
2025-02-01,160,Zaka ,ZAKA USD PETROL,715.6462585034014,1052.0
2024-11-01,98,Roadport,ROADPORT USD DIESEL BUS,921.1267605633802,1308.0
2024-06-19,98,Roadport,ROADPORT USD DIESEL,1191.0866666666666,1786.63
2024-07-08,146,Banket,BANKET USD PETROL,244.66666666666669,367.0
2024-05-26,125,Fort Street,FORT USD DIESEL,70.86092715231788,107.0
2024-07-14,145,Sunway City,SUNWAY USD UNLEADED PETROL,3067.295597484277,4877.0
2024-06-18,140,Mutare Second Street,MUTARE SECOND USD BULK DIESEL,200.0,300.0
2024-07-11,135,Cripps,CRIPPS PETROL USD,673.9864864864867,997.5
2024-08-18,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,1688.5135135135135,2499.0
2024-01-23,121,Gweru,GWERU USD DIESEL,2265.889268292683,3716.05
2024-12-25,150,Mutare One Stop,MUTARE ONE STOP DIESEL,1305.9183673469388,1919.7
2023-12-05,147,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,841.1042944784593,1371.0
2025-01-19,114,Kadoma,KADOMA USD PETROL,1338.1944444444443,1927.0
2024-08-29,150,Mutare One Stop,20W50 500ML,7.0,21.0
2024-07-14,112,Marondera, MARONDERA PETROL TAXIS,1590.3402777777778,2290.09
2024-03-21,92,Msasa,MSASA USD DIESEL,2683.766233766234,4133.0
2023-12-08,145,Sunway City,SUNWAY USD DIESEL,2931.4814814814813,4749.0
2024-06-21,96,Samora,SAMORA USD DIESEL,381.99999999999994,573.0
2024-04-29,92,Msasa,MSASA USD DIESEL,1267.3202614379086,1939.0
2024-06-25,150,Mutare One Stop,MUTARE ONE STOP DIESEL,610.5263157894738,928.0
2024-11-25,141,Troutbeck,TROUTBECK USD PETROL,1285.9060402684563,1916.0
2024-09-03,121,Gweru,GWE-RUBIA SX SAE40 500ML,1.0,3.0
2024-04-22,150,Mutare One Stop,MUTARE ONE STOP PETROL,194.73684210526315,296.0
2024-02-17,150,Mutare One Stop,MUTARE ONE STOP DIESEL,754.4303797468353,1192.0
2024-09-08,112,Marondera,MAR-QUARTZ 5000 20W50 500ML,1.0,3.0
2024-09-02,146,Banket,BANKET USD PETROL,10.135135135135135,15.0
2024-12-16,114,Kadoma,KADOMA USD DIESEL,967.3611111111112,1393.0
2024-08-18,92,Msasa,MSASA USD DIESEL,66.66666666666666,100.0
2023-12-16,102,Kirkman,KIRKMAN USD DIESEL,4704.242424242424,7762.0
2023-11-28,148,Chegutu,CHEGUTU USD DIESEL,260.9756097560975,428.0
2024-12-09,158,Chiredzi ,CHIREDZI USD DIESEL,491.37931034482756,712.5
2024-10-17,84,Avondale,AVONDALE USD DIESEL,659.3333333333334,989.0
2024-05-08,98,Roadport,ROAPORT USD PETROL,3325.3141025641035,5187.49
2024-11-27,127,Mpopoma,MPOPOMA USD DIESEL,1571.6216216216217,2326.0
2024-07-01,127,Mpopoma,MPOPOMA USD DIESEL,1035.3333333333333,1553.0
2024-08-28,123,Fife Street,FIFE USD PETROL,1840.316091954023,2668.0
2025-01-21,88,Seke,SEKE USD PETROL,2008.2191780821915,2932.0
2025-01-05,146,Banket,BANKET USD DIESEL,949.0671140939596,1414.11
2024-11-30,141,Troutbeck,TROUTBECK USD DIESEL,512.0,768.0
2025-02-06,112,Marondera,MAR-FLUIDMATIC CVT MV 1L,13.0,130.0
2024-11-27,98,Roadport,ROADPORT USD DIESEL,1408.0536912751675,2098.0
2024-10-20,127,Mpopoma,MPOPOMA USD DIESEL,1767.5675675675675,2616.0
2024-04-28,141,Troutbeck,TROUTBECK USD DIESEL,394.904458598726,620.0
2024-03-28,150,Mutare One Stop,MUTARE ONE STOP DIESEL,168.9873417721519,267.0
2024-06-05,150,Mutare One Stop,MUTARE ONE STOP PETROL,132.43243243243242,196.0
2024-04-19,148,Chegutu,CHEGUTU USD PETROL,1113.0718954248366,1703.0
2024-08-05,102,Kirkman,KIRKMAN USD UNLEADED PETROL,35.84905660377358,57.0
2024-02-25,86,Charter,CHARTER USD UNLEADED PETROL,767.0731707317076,1258.0
2024-07-08,110,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,371.0526315789474,564.0
2024-12-22,96,Samora,SAMORA USD DIESEL,233.76623376623377,360.0
2024-01-23,114,Kadoma,KADOMA USD PETROL,187.74193548387095,291.0
2024-10-19,86,Charter,CHARTER USD DIESEL,494.59459459459447,732.0
2024-09-23,140,Mutare Second Street,MUTARE SECOND USD PETROL,3545.0000000000005,4963.0
2024-08-14,135,Cripps,CRIPPS PETROL USD,74.32432432432432,110.0
2024-01-07,110,Mutare Green Market,MUTARE GREENMARKET USD PETROL,1924.9999999999998,2772.0
2025-01-28,92,Msasa,MSASA USD PETROL,234.32432432432432,346.8
2025-02-02,96,Samora,SAMORA USD DIESEL,281.69934640522877,431.0
2023-11-28,114,Kadoma,KADOMA USD DIESEL,551.2048192771085,915.0
2024-07-06,88,Seke,SEKE USD DIESEL,1020.408163265306,1500.0
2025-01-03,158,Chiredzi ,CHIREDZI USD DIESEL,281.93548387096774,437.0
2024-05-25,102,Kirkman,KIRKMAN USD DIESEL,1965.8064516129032,3047.0
2024-10-04,150,Mutare One Stop,MUTARE ONE STOP DIESEL,3376.428571428572,4727.0
2024-06-27,145,Sunway City,SUNWAY USD DIESEL,1861.3400000000004,2792.01
2024-05-10,145,Sunway City,SUNWAY USD PETROL,941.3333333333335,1412.0
2024-03-17,86,Charter,CHARTER USD DIESEL,6.289308176100628,10.0
2023-12-07,102,Kirkman,KIRKMAN USD DIESEL,1005.454545454545,1659.0
2023-12-15,148,Chegutu,CHEGUTU USD DIESEL,295.1219512195488,484.0
2024-08-19,84,Avondale,AVONDALE USD PETROL,110.3961038961039,170.01
2024-10-08,96,Samora,SAMORA USD TAXI DIESEL ,273.1034482758621,396.0
2024-08-20,121,Gweru,GWERU USD DIESEL,1612.6433333333332,2418.96
2024-03-12,123,Fife Street,FIFE USD DIESEL,789.240506329114,1247.0
2024-10-26,146,Banket,BANKET BULK DIESEL USD,958.6206896551724,1390.0
