sale_date,service_station_id,service_station_name,product,total_litres,total_amount
2022-12-21,92.0,Msasa,MSASA USD DIESEL,1376.51875,2202.43
2022-12-21,92.0,Msasa,PETROL LITRES,74.0,74.0
2022-12-21,96.0,Samora,DIESEL LITRES,95.55,95.55
2022-12-21,96.0,Samora,SAMORA USD DIESEL,707.5875,1132.14
2022-12-21,96.0,Samora,SAMORA USD PETROL,9.666667,14.5
2022-12-21,98.0,Roadport,DIESEL,150.0,163557.0
2022-12-21,98.0,Roadport,DIESEL LITRES,64.0,64.0
2022-12-21,98.0,Roadport,PETROL,45.6,45939.72
2022-12-21,98.0,Roadport,ROADPORT USD DIESEL,1306.28125,2090.05
2022-12-21,98.0,Roadport,ROAPORT USD PETROL,42.666666,64.0
2022-12-21,100.0,Ford,FORD USD DIESEL,285.802468,463.0
2022-12-21,100.0,Ford,FORD USD PETROL,356.2,534.3
2022-12-21,102.0,Kirkman,DIESEL,170.007273,185372.53
2022-12-21,102.0,Kirkman,DIESEL LITRES,894.0,894.0
2022-12-21,102.0,Kirkman,KIRKMAN USD DIESEL,1028.329032,1593.91
2022-12-21,102.0,Kirkman,KIRKMAN USD PETROL,473.160001,709.74
2022-12-21,102.0,Kirkman,PETROL,47.194858,47546.46
2022-12-21,102.0,Kirkman,PETROL LITRES,109.21,109.21
2022-12-21,110.0,Mutare Green Market,DIESEL LITRES,31.0,31.0
2022-12-21,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,251.875,403.0
2022-12-21,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,48.666667,73.0
2022-12-21,110.0,Mutare Green Market,PETROL,7.249988,7304.0
2022-12-21,114.0,Kadoma,KADOMA USD PETROL,90.0,137.7
2022-12-21,116.0,Kwekwe,DIESEL LITRES,162.0,162.0
2022-12-21,116.0,Kwekwe,KWEKWE USD DIESEL,158.792683,260.42
2022-12-21,119.0,Windsock,PETROL LITRES,15.0,15.0
2022-12-21,119.0,Windsock,WINDSOCK USD DIESEL,243.037974,384.0
2022-12-21,119.0,Windsock,WINDSOCK USD PETROL,108.614379,166.18
2022-12-21,121.0,Gweru,DIESEL LITRES,893.04,893.04
2022-12-21,121.0,Gweru,GWERU USD DIESEL,115.731707,189.8
2022-12-21,121.0,Gweru,GWERU USD PETROL,250.493507,385.76
2022-12-21,121.0,Gweru,PETROL LITRES,23.0,23.0
2022-12-21,123.0,Fife Street,DIESEL LITRES,370.0,370.0
2022-12-21,123.0,Fife Street,FIFE USD DIESEL,1072.833333,1737.99
2022-12-21,123.0,Fife Street,FIFE USD PETROL,1040.484077,1633.56
2022-12-21,125.0,Fort Street,DIESEL LITRES,193.0,193.0
2022-12-21,125.0,Fort Street,FORT USD DIESEL,809.21605,1310.93
2022-12-21,127.0,Mpopoma,DIESEL,85.81339,97323.54
2022-12-21,127.0,Mpopoma,MPOPOMA USD DIESEL,109.438272,177.29
2022-12-21,127.0,Mpopoma,MPOPOMA USD PETROL,137.101911,215.25
2022-12-21,129.0,Khami,KHAMI USD DIESEL,1748.271605,2832.2
2022-12-21,129.0,Khami,KHAMI USD PETROL,80.382166,126.2
2022-12-21,131.0,R Mugabe,R MUGABE USD DIESEL,199.962964,323.94
2022-12-21,131.0,R Mugabe,R MUGABE USD PETROL,68.152866,107.0
2022-12-21,135.0,Graniteside,DIESEL,56.280003,61366.59
2022-12-21,135.0,Graniteside,DIESEL LITRES,124.3,124.3
2022-12-21,135.0,Graniteside,GRANITESIDE DIESEL USD,1889.148149,3060.42
2022-12-21,135.0,Graniteside,GRANITESIDE PETROL USD,190.053333,285.08
2022-12-21,140.0,Mutare Second Street,DIESEL LITRES,66.74,66.74
2022-12-21,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,71.75,114.8
2022-12-21,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,33.333333,50.0
2022-12-21,144.0,Bessemer,BESSEMER USD DIESEL,537.77439,881.95
2022-12-21,144.0,Bessemer,BESSEMER USD PETROL,12.987013,20.0
2022-12-21,145.0,Sunway City,SUNWAY USD DIESEL,456.901235,740.18
2022-12-21,146.0,Banket,BANKET USD DIESEL,56.962025,90.0
2022-12-21,146.0,Banket,BANKET USD PETROL,13.245033,20.0
2022-12-21,146.0,Banket,DIESEL LITRES,160.0,160.0
2022-12-21,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,274.987342,434.48
2022-12-21,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,35.0,53.55
2022-12-21,148.0,Chegutu,CHEGUTU USD DIESEL,58.253165,92.04
2022-12-21,149.0,Turnpike,DIESEL LITRES,55.53,55.53
2022-12-21,149.0,Turnpike,TURNPIKE USD DIESEL,7.716049,12.5
2022-12-21,152.0,Goderich,GODERICH USD DIESEL,215.185185,348.6
2022-12-21,152.0,Goderich,GODERICH USD PETROL,25.477707,40.0
2022-12-21,154.0,Arcadia,ARCADIA USD DIESEL,61.90625,99.05
2022-12-21,154.0,Arcadia,ARCADIA USD PETROL,402.613333,603.92
2022-12-21,154.0,Arcadia,PETROL LITRES,100.0,100.0
2022-12-22,,,,,60369.77
2022-12-22,82.0,Runiville,DIESEL,17.502174,19084.02
2022-12-22,82.0,Runiville,DIESEL LITRES,13.0,13.0
2022-12-22,82.0,Runiville,PETROL,43.00001,43067.16
2022-12-22,82.0,Runiville,PETROL LITRES,88.0,88.0
2022-12-22,82.0,Runiville,RUNIVILLE USD DIESEL,1206.641976,1954.76
2022-12-22,82.0,Runiville,RUNIVILLE USD PETROL,1277.536036,1891.66
2022-12-22,84.0,Avondale,AVONDALE USD DIESEL,1760.43125,2816.69
2022-12-22,84.0,Avondale,AVONDALE USD PETROL,1515.647027,2244.77
2022-12-22,84.0,Avondale,DIESEL,25.0,27351.0
2022-12-22,84.0,Avondale,DIESEL LITRES,117.0,117.0
2022-12-22,84.0,Avondale,PETROL,118.610007,118875.78
2022-12-22,84.0,Avondale,PETROL LITRES,80.0,80.0
2022-12-22,86.0,Charter,CHARTER USD DIESEL,261.783439,411.0
2022-12-22,86.0,Charter,CHARTER USD PETROL,33.432433,49.48
2022-12-22,88.0,Chinhamo,CHINHAMO USD DIESEL,555.012738,871.37
2022-12-22,88.0,Chinhamo,CHINHAMO USD PETROL,200.116665,297.05
2022-12-22,92.0,Msasa,DIESEL LITRES,162.0,162.0
2022-12-22,92.0,Msasa,MSASA USD DIESEL,1316.625,2106.6
2022-12-22,92.0,Msasa,MSASA USD PETROL,528.66982,784.01
2022-12-22,92.0,Msasa,PETROL LITRES,105.28,105.28
2022-12-22,96.0,Samora,PETROL LITRES,56.0,56.0
2022-12-22,96.0,Samora,SAMORA USD DIESEL,203.425,325.48
2022-12-22,96.0,Samora,SAMORA USD PETROL,398.321983,591.75
2022-12-22,98.0,Roadport,DIESEL,322.924162,353291.95
2022-12-22,98.0,Roadport,DIESEL LITRES,55.0,55.0
2022-12-22,98.0,Roadport,PETROL,261.59002,261883.0
2022-12-22,98.0,Roadport,PETROL LITRES,92.26,92.26
2022-12-22,98.0,Roadport,ROADPORT USD DIESEL,644.50625,1031.21
2022-12-22,98.0,Roadport,ROAPORT USD PETROL,795.797301,1177.78
2022-12-22,100.0,Ford,FORD USD DIESEL,472.666667,765.72
2022-12-22,100.0,Ford,FORD USD PETROL,269.445945,398.78
2022-12-22,100.0,Ford,PETROL LITRES,15.0,15.0
2022-12-22,102.0,Kirkman,DIESEL LITRES,1440.0,1440.0
2022-12-22,102.0,Kirkman,KIRKMAN USD DIESEL,481.16129,745.8
2022-12-22,102.0,Kirkman,KIRKMAN USD PETROL,318.075496,471.23
2022-12-22,102.0,Kirkman,PETROL,76.626479,76712.3
2022-12-22,102.0,Kirkman,PETROL LITRES,199.0,199.0
2022-12-22,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,512.5,820.0
2022-12-22,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,20.0,30.0
2022-12-22,112.0,Marondera,DIESEL LITRES,57.29,57.29
2022-12-22,112.0,Marondera,MARONDERA USD DIESEL,108.765432,176.2
2022-12-22,112.0,Marondera,MARONDERA USD PETROL,10.135135,15.0
2022-12-22,112.0,Marondera,PETROL LITRES,30.0,30.0
2022-12-22,114.0,Kadoma,KADOMA USD PETROL,90.562914,136.75
2022-12-22,114.0,Kadoma,PETROL,25.545543,26023.5
2022-12-22,116.0,Kwekwe,KWEKWE USD DIESEL,145.731707,239.0
2022-12-22,119.0,Windsock,WINDSOCK USD DIESEL,128.35443,202.8
2022-12-22,121.0,Gweru,DIESEL LITRES,95.0,95.0
2022-12-22,121.0,Gweru,GWERU USD DIESEL,417.951219,685.44
2022-12-22,121.0,Gweru,GWERU USD PETROL,182.335527,277.15
2022-12-22,121.0,Gweru,PETROL LITRES,225.92,225.92
2022-12-22,123.0,Fife Street,FIFE USD DIESEL,673.765433,1091.5
2022-12-22,123.0,Fife Street,FIFE USD PETROL,164.516129,255.0
2022-12-22,125.0,Fort Street,FORT USD DIESEL,307.783951,498.61
2022-12-22,125.0,Fort Street,FORT USD PETROL,51.090322,79.19
2022-12-22,127.0,Mpopoma,MPOPOMA USD DIESEL,57.228395,92.71
2022-12-22,127.0,Mpopoma,MPOPOMA USD PETROL,42.580645,66.0
2022-12-22,127.0,Mpopoma,PETROL,81.67,85352.5
2022-12-22,129.0,Khami,KHAMI USD DIESEL,1167.530864,1891.4
2022-12-22,129.0,Khami,KHAMI USD PETROL,52.36129,81.16
2022-12-22,131.0,R Mugabe,PETROL LITRES,32.42,32.42
2022-12-22,131.0,R Mugabe,R MUGABE USD DIESEL,359.154321,581.83
2022-12-22,131.0,R Mugabe,R MUGABE USD PETROL,324.154839,502.44
2022-12-22,135.0,Graniteside,DIESEL LITRES,120.0,120.0
2022-12-22,135.0,Graniteside,GRANITESIDE DIESEL USD,355.129629,575.31
2022-12-22,135.0,Graniteside,GRANITESIDE PETROL USD,352.513513,521.72
2022-12-22,135.0,Graniteside,PETROL,42.309993,42357.38
2022-12-22,140.0,Mutare Second Street,DIESEL LITRES,47.04,47.04
2022-12-22,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,219.75625,351.61
2022-12-22,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,16.891892,25.0
2022-12-22,144.0,Bessemer,BESSEMER USD PETROL,19.736842,30.0
2022-12-22,145.0,Sunway City,DIESEL LITRES,46.72,46.72
2022-12-22,145.0,Sunway City,PETROL LITRES,41.5,41.5
2022-12-22,145.0,Sunway City,SUNWAY USD DIESEL,289.487655,468.97
2022-12-22,145.0,Sunway City,SUNWAY USD PETROL,118.195946,174.93
2022-12-22,146.0,Banket,BANKET USD DIESEL,35.443038,56.0
2022-12-22,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,390.949367,617.7
2022-12-22,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,20.0,30.2
2022-12-22,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,104.246914,168.88
2022-12-22,152.0,Goderich,GODERICH USD DIESEL,55.555556,90.0
2022-12-22,154.0,Arcadia,ARCADIA USD DIESEL,88.1125,140.98
2022-12-22,154.0,Arcadia,ARCADIA USD PETROL,99.675675,147.52
2022-12-23,,,,,85511.51
2022-12-23,82.0,Runiville,DIESEL LITRES,2111.39,2111.39
2022-12-23,82.0,Runiville,PETROL,101.370016,101483.55
2022-12-23,82.0,Runiville,PETROL LITRES,779.5,779.5
2022-12-23,82.0,Runiville,RUNIVILLE USD DIESEL,2023.191359,3277.57
2022-12-23,82.0,Runiville,RUNIVILLE USD PETROL,1188.141893,1758.45
2022-12-23,84.0,Avondale,AVONDALE USD DIESEL,2652.43125,4243.89
2022-12-23,84.0,Avondale,AVONDALE USD PETROL,1738.13514,2572.44
2022-12-23,84.0,Avondale,DIESEL,60.0,65642.4
2022-12-23,84.0,Avondale,DIESEL LITRES,255.39,255.39
2022-12-23,84.0,Avondale,PETROL,52.730002,52789.06
2022-12-23,86.0,Charter,CHARTER USD DIESEL,611.152866,959.51
2022-12-23,86.0,Charter,CHARTER USD PETROL,188.493244,278.97
2022-12-23,88.0,Chinhamo,CHINHAMO USD DIESEL,477.038217,748.95
2022-12-23,88.0,Chinhamo,CHINHAMO USD PETROL,203.432433,301.08
2022-12-23,92.0,Msasa,DIESEL LITRES,89.02,89.02
2022-12-23,92.0,Msasa,MSASA USD DIESEL,1544.04375,2470.47
2022-12-23,92.0,Msasa,MSASA USD PETROL,865.641894,1281.15
2022-12-23,92.0,Msasa,PETROL LITRES,58.39,58.39
2022-12-23,96.0,Samora,DIESEL LITRES,70.0,70.0
2022-12-23,96.0,Samora,PETROL LITRES,86.72,86.72
2022-12-23,96.0,Samora,SAMORA USD DIESEL,196.25,314.0
2022-12-23,96.0,Samora,SAMORA USD PETROL,518.493244,767.37
2022-12-23,98.0,Roadport,DIESEL,115.860801,126756.35
2022-12-23,98.0,Roadport,ROADPORT USD DIESEL,753.1375,1205.02
2022-12-23,98.0,Roadport,ROAPORT USD PETROL,232.83784,344.6
2022-12-23,100.0,Ford,FORD USD DIESEL,700.549384,1134.89
2022-12-23,100.0,Ford,FORD USD PETROL,171.209458,253.39
2022-12-23,102.0,Kirkman,DIESEL LITRES,420.0,420.0
2022-12-23,102.0,Kirkman,KIRKMAN USD DIESEL,248.464516,385.12
2022-12-23,102.0,Kirkman,KIRKMAN USD PETROL,511.614866,757.19
2022-12-23,102.0,Kirkman,PETROL,20.00001,20022.41
2022-12-23,102.0,Kirkman,PETROL LITRES,110.0,110.0
2022-12-23,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,160.26875,256.43
2022-12-23,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,22.0,32.56
2022-12-23,112.0,Marondera,DIESEL LITRES,50.0,50.0
2022-12-23,112.0,Marondera,MARONDERA USD DIESEL,37.037037,60.0
2022-12-23,114.0,Kadoma,KADOMA USD DIESEL,43.636364,72.0
2022-12-23,114.0,Kadoma,KADOMA USD PETROL,68.509934,103.45
2022-12-23,116.0,Kwekwe,KWEKWE USD DIESEL,1682.146342,2758.72
2022-12-23,116.0,Kwekwe,KWEKWE USD PETROL,20.263158,30.8
2022-12-23,119.0,Windsock,WINDSOCK USD DIESEL,12.658228,20.0
2022-12-23,119.0,Windsock,WINDSOCK USD PETROL,26.490066,40.0
2022-12-23,121.0,Gweru,DIESEL LITRES,28.53,28.53
2022-12-23,121.0,Gweru,GWERU USD DIESEL,92.317073,151.4
2022-12-23,121.0,Gweru,GWERU USD PETROL,288.986841,439.26
2022-12-23,123.0,Fife Street,FIFE USD DIESEL,507.703705,822.48
2022-12-23,123.0,Fife Street,FIFE USD PETROL,436.283872,676.24
2022-12-23,125.0,Fort Street,FORT USD DIESEL,1198.925926,1942.26
2022-12-23,125.0,Fort Street,FORT USD PETROL,306.129033,474.5
2022-12-23,127.0,Mpopoma,DIESEL,61.299998,69755.72
2022-12-23,127.0,Mpopoma,MPOPOMA USD DIESEL,50.123457,81.2
2022-12-23,127.0,Mpopoma,MPOPOMA USD PETROL,47.741935,74.0
2022-12-23,127.0,Mpopoma,PETROL,49.0,51209.41
2022-12-23,131.0,R Mugabe,R MUGABE USD DIESEL,464.228395,752.05
2022-12-23,131.0,R Mugabe,R MUGABE USD PETROL,352.974193,547.11
2022-12-23,135.0,Graniteside,DIESEL,50.039999,54745.76
2022-12-23,135.0,Graniteside,DIESEL LITRES,347.45,347.45
2022-12-23,135.0,Graniteside,GRANITESIDE DIESEL USD,839.308643,1359.68
2022-12-23,135.0,Graniteside,GRANITESIDE PETROL USD,676.540541,1001.28
2022-12-23,135.0,Graniteside,PETROL,90.326675,90427.84
2022-12-23,140.0,Mutare Second Street,DIESEL LITRES,10.0,10.0
2022-12-23,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,264.25,422.8
2022-12-23,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,40.540541,60.0
2022-12-23,141.0,Troutbeck,TROUTBECK USD DIESEL,400.0,652.0
2022-12-23,141.0,Troutbeck,TROUTBECK USD PETROL,88.741722,134.0
2022-12-23,144.0,Bessemer,BESSEMER USD PETROL,85.947368,130.64
2022-12-23,145.0,Sunway City,DIESEL LITRES,55.5,55.5
2022-12-23,145.0,Sunway City,SUNWAY USD DIESEL,295.679013,479.0
2022-12-23,145.0,Sunway City,SUNWAY USD PETROL,227.425676,336.59
2022-12-23,146.0,Banket,BANKET USD PETROL,20.134228,30.0
2022-12-23,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,295.569621,467.0
2022-12-23,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,117.807947,177.89
2022-12-23,149.0,Turnpike,TURNPIKE USD DIESEL,181.487654,294.01
2022-12-23,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,136.592593,221.28
2022-12-23,150.0,Mutare One Stop,PETROL LITRES,30.0,30.0
2022-12-23,152.0,Goderich,GODERICH USD DIESEL,30.246914,49.0
2022-12-23,154.0,Arcadia,ARCADIA USD DIESEL,117.4625,187.94
2022-12-23,154.0,Arcadia,ARCADIA USD PETROL,210.283785,311.22
2022-12-23,154.0,Arcadia,DIESEL LITRES,390.01,390.01
2022-12-24,,,,,20791.72
2022-12-24,82.0,Runiville,15W40 500ML,1.333333,4.0
2022-12-24,82.0,Runiville,DIESEL LITRES,134.01,134.01
2022-12-24,82.0,Runiville,PETROL LITRES,69.51,69.51
2022-12-24,82.0,Runiville,RUNIVILLE USD DIESEL,843.055556,1365.75
2022-12-24,82.0,Runiville,RUNIVILLE USD PETROL,632.878379,936.66
2022-12-24,84.0,Avondale,AVONDALE USD DIESEL,1642.53125,2628.05
2022-12-24,84.0,Avondale,AVONDALE USD PETROL,1146.094595,1696.22
2022-12-24,84.0,Avondale,DIESEL LITRES,117.18,117.18
2022-12-24,84.0,Avondale,PETROL LITRES,350.18,350.18
2022-12-24,86.0,Charter,CHARTER USD DIESEL,53.197452,83.52
2022-12-24,86.0,Charter,CHARTER USD PETROL,64.162162,94.96
2022-12-24,86.0,Charter,PETROL LITRES,5.0,5.0
2022-12-24,88.0,Chinhamo,CHINHAMO USD DIESEL,580.968154,912.12
2022-12-24,88.0,Chinhamo,CHINHAMO USD PETROL,135.128378,199.99
2022-12-24,92.0,Msasa,DIESEL LITRES,20.0,20.0
2022-12-24,92.0,Msasa,MSASA USD DIESEL,1638.74375,2621.99
2022-12-24,92.0,Msasa,MSASA USD PETROL,558.729729,826.92
2022-12-24,96.0,Samora,DIESEL LITRES,42.0,42.0
2022-12-24,96.0,Samora,PETROL LITRES,25.0,25.0
2022-12-24,96.0,Samora,SAMORA USD DIESEL,305.8875,489.42
2022-12-24,96.0,Samora,SAMORA USD PETROL,415.351351,614.72
2022-12-24,98.0,Roadport,PETROL,76.100018,76185.25
2022-12-24,98.0,Roadport,ROADPORT USD DIESEL,116.4875,186.38
2022-12-24,98.0,Roadport,ROAPORT USD PETROL,171.648648,254.04
2022-12-24,100.0,Ford,FORD USD DIESEL,132.962963,215.4
2022-12-24,100.0,Ford,FORD USD PETROL,189.837839,280.96
2022-12-24,102.0,Kirkman,DIESEL,40.0,43761.6
2022-12-24,102.0,Kirkman,DIESEL LITRES,220.0,220.0
2022-12-24,102.0,Kirkman,KIRKMAN USD DIESEL,368.941937,571.86
2022-12-24,102.0,Kirkman,KIRKMAN USD PETROL,338.182433,500.51
2022-12-24,102.0,Kirkman,PETROL LITRES,15.0,15.0
2022-12-24,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,655.125,1048.2
2022-12-24,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,23.918919,35.4
2022-12-24,112.0,Marondera,MARONDERA USD DIESEL,49.382716,80.0
2022-12-24,114.0,Kadoma,KADOMA USD DIESEL,226.363636,373.5
2022-12-24,114.0,Kadoma,PETROL,41.003887,41771.07
2022-12-24,116.0,Kwekwe,DIESEL LITRES,10.0,10.0
2022-12-24,116.0,Kwekwe,KWEKWE USD DIESEL,155.554878,255.11
2022-12-24,119.0,Windsock,WINDSOCK USD DIESEL,144.822784,228.82
2022-12-24,121.0,Gweru,DIESEL LITRES,100.0,100.0
2022-12-24,121.0,Gweru,GWERU USD DIESEL,522.439024,856.8
2022-12-24,121.0,Gweru,GWERU USD PETROL,66.006579,100.33
2022-12-24,121.0,Gweru,PETROL LITRES,40.0,40.0
2022-12-24,123.0,Fife Street,DIESEL LITRES,41.5,41.5
2022-12-24,123.0,Fife Street,FIFE USD DIESEL,1210.092592,1960.35
2022-12-24,123.0,Fife Street,FIFE USD PETROL,491.064517,761.15
2022-12-24,125.0,Fort Street,FORT USD DIESEL,522.111111,845.82
2022-12-24,125.0,Fort Street,FORT USD PETROL,60.000001,93.0
2022-12-24,129.0,Khami,KHAMI USD DIESEL,764.814815,1239.0
2022-12-24,129.0,Khami,KHAMI USD PETROL,5.16129,8.0
2022-12-24,131.0,R Mugabe,R MUGABE USD DIESEL,177.024692,286.78
2022-12-24,131.0,R Mugabe,R MUGABE USD PETROL,167.741935,260.0
2022-12-24,135.0,Graniteside,DIESEL,32.12771,35149.0
2022-12-24,135.0,Graniteside,GRANITESIDE DIESEL USD,609.166668,986.85
2022-12-24,135.0,Graniteside,GRANITESIDE PETROL USD,366.121621,541.86
2022-12-24,135.0,Graniteside,PETROL,27.860007,27891.21
2022-12-24,135.0,Graniteside,PETROL LITRES,10.0,10.0
2022-12-24,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,60.93125,97.49
2022-12-24,144.0,Bessemer,BESSEMER USD PETROL,33.552632,51.0
2022-12-24,145.0,Sunway City,PETROL LITRES,20.0,20.0
2022-12-24,145.0,Sunway City,SUNWAY USD DIESEL,142.962964,231.6
2022-12-24,145.0,Sunway City,SUNWAY USD PETROL,92.148649,136.38
2022-12-24,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,86.70886,137.0
2022-12-24,149.0,Turnpike,DIESEL LITRES,20.0,20.0
2022-12-24,149.0,Turnpike,TURNPIKE USD DIESEL,82.111111,133.02
2022-12-24,150.0,Mutare One Stop,DIESEL LITRES,18.53,18.53
2022-12-24,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,30.246914,49.0
2022-12-24,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,75.364865,111.54
2022-12-24,150.0,Mutare One Stop,PETROL LITRES,41.0,41.0
2022-12-24,152.0,Goderich,GODERICH USD DIESEL,61.91358,100.3
2022-12-24,154.0,Arcadia,ARCADIA USD PETROL,190.574325,282.05
2022-12-24,154.0,Arcadia,PETROL LITRES,38.0,38.0
2022-12-25,,,,,7430.58
2022-12-25,82.0,Runiville,DIESEL LITRES,150.0,150.0
2022-12-25,82.0,Runiville,RUNIVILLE USD DIESEL,377.635803,611.77
2022-12-25,82.0,Runiville,RUNIVILLE USD PETROL,455.790541,674.57
2022-12-25,84.0,Avondale,AVONDALE USD DIESEL,355.88125,569.41
2022-12-25,84.0,Avondale,AVONDALE USD PETROL,474.89865,702.85
2022-12-25,84.0,Avondale,PETROL LITRES,15.0,15.0
2022-12-25,86.0,Charter,CHARTER USD DIESEL,99.99363,156.99
2022-12-25,86.0,Charter,CHARTER USD PETROL,178.466216,264.13
2022-12-25,88.0,Chinhamo,CHINHAMO USD DIESEL,68.025478,106.8
2022-12-25,88.0,Chinhamo,CHINHAMO USD PETROL,40.135135,59.4
2022-12-25,88.0,Chinhamo,PETROL LITRES,33.5,33.5
2022-12-25,92.0,Msasa,MSASA USD DIESEL,797.375,1275.8
2022-12-25,92.0,Msasa,MSASA USD PETROL,41.506757,61.43
2022-12-25,92.0,Msasa,PETROL LITRES,69.82,69.82
2022-12-25,96.0,Samora,PETROL LITRES,40.0,40.0
2022-12-25,96.0,Samora,SAMORA USD DIESEL,68.95,110.32
2022-12-25,96.0,Samora,SAMORA USD PETROL,13.513514,20.0
2022-12-25,98.0,Roadport,DIESEL,24.360005,26650.82
2022-12-25,98.0,Roadport,DIESEL LITRES,34.21,34.21
2022-12-25,98.0,Roadport,PETROL,29.111056,29143.66
2022-12-25,98.0,Roadport,PETROL LITRES,47.31,47.31
2022-12-25,98.0,Roadport,ROADPORT USD DIESEL,79.375,127.0
2022-12-25,98.0,Roadport,ROAPORT USD PETROL,75.702703,112.04
2022-12-25,100.0,Ford,FORD USD DIESEL,557.240741,902.73
2022-12-25,100.0,Ford,FORD USD PETROL,170.250001,251.97
2022-12-25,102.0,Kirkman,KIRKMAN USD DIESEL,324.516129,503.0
2022-12-25,102.0,Kirkman,KIRKMAN USD PETROL,223.452702,330.71
2022-12-25,102.0,Kirkman,PETROL,45.519998,45570.98
2022-12-25,102.0,Kirkman,PETROL LITRES,60.0,60.0
2022-12-25,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,189.375,303.0
2022-12-25,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,13.513514,20.0
2022-12-25,114.0,Kadoma,KADOMA USD PETROL,27.81457,42.0
2022-12-25,119.0,Windsock,WINDSOCK USD PETROL,21.854305,33.0
2022-12-25,121.0,Gweru,DIESEL LITRES,40.0,40.0
2022-12-25,121.0,Gweru,GWERU USD DIESEL,40.0,65.6
2022-12-25,121.0,Gweru,GWERU USD PETROL,17.105263,26.0
2022-12-25,123.0,Fife Street,DIESEL LITRES,73.68,73.68
2022-12-25,123.0,Fife Street,FIFE USD DIESEL,350.216049,567.35
2022-12-25,123.0,Fife Street,FIFE USD PETROL,238.412904,369.54
2022-12-25,125.0,Fort Street,FORT USD DIESEL,716.0,1159.92
2022-12-25,125.0,Fort Street,FORT USD PETROL,30.0,46.5
2022-12-25,129.0,Khami,KHAMI USD DIESEL,63.858025,103.45
2022-12-25,129.0,Khami,KHAMI USD PETROL,39.354839,61.0
2022-12-25,131.0,R Mugabe,R MUGABE USD DIESEL,38.0,61.56
2022-12-25,135.0,Graniteside,GRANITESIDE DIESEL USD,281.358025,455.8
2022-12-25,135.0,Graniteside,GRANITESIDE PETROL USD,195.54054,289.4
2022-12-25,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,39.075,62.52
2022-12-25,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,86.486487,128.0
2022-12-25,144.0,Bessemer,BESSEMER USD DIESEL,57.926829,95.0
2022-12-25,145.0,Sunway City,DIESEL LITRES,50.0,50.0
2022-12-25,145.0,Sunway City,SUNWAY USD DIESEL,87.654322,142.0
2022-12-25,145.0,Sunway City,SUNWAY USD PETROL,39.864865,59.0
2022-12-25,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,30.379747,48.0
2022-12-25,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,23.84106,36.0
2022-12-25,149.0,Turnpike,TURNPIKE USD PETROL,104.054054,154.0
2022-12-25,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,197.530864,320.0
2022-12-25,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,27.027027,40.0
2022-12-25,154.0,Arcadia,ARCADIA USD PETROL,65.898649,97.53
2022-12-26,,,,,17730.2
2022-12-26,82.0,Runiville,DIESEL LITRES,108.82,108.82
2022-12-26,82.0,Runiville,PETROL,26.910001,26940.14
2022-12-26,82.0,Runiville,RUNIVILLE USD DIESEL,332.092594,537.99
2022-12-26,82.0,Runiville,RUNIVILLE USD PETROL,257.736487,381.45
2022-12-26,84.0,Avondale,AVONDALE USD DIESEL,427.06875,683.31
2022-12-26,84.0,Avondale,AVONDALE USD PETROL,555.060812,821.49
2022-12-26,84.0,Avondale,DIESEL LITRES,10.0,10.0
2022-12-26,84.0,Avondale,PETROL LITRES,40.0,40.0
2022-12-26,86.0,Charter,CHARTER USD DIESEL,53.057325,83.3
