date_local,company_name,diesel_usd_amount,diesel_usd_litres,diesel_litres_amount,diesel_litres_litres,petrol_usd_amount,petrol_usd_litres,petrol_litres_amount,petrol_litres_litres
2025-09-11,Modus Media Pvt Ltd,143.98,95.385994,0.0,0.0,35.0,22.727273,0.0,0.0
2025-09-11,Mwenje Technology (pvt) Ltd,30.0,20.134228,0.0,0.0,30.0,19.736842,0.0,0.0
2025-09-11,Nappon Investments,0.0,0.0,0.0,0.0,110.0,72.368421,0.0,0.0
2025-09-11,Nash Furnishers,240.7,166.0,0.0,0.0,49.98,34.0,0.0,0.0
2025-09-11,Nash Furnishers Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,New Avakash,42.0,28.767123,0.0,0.0,213.64,141.015818,0.0,0.0
2025-09-11,New Start Children's Home,0.0,0.0,0.0,0.0,30.5,20.142857,0.0,0.0
2025-09-11,Nharo Fabricators,0.0,0.0,0.0,0.0,30.0,19.91228,0.0,0.0
2025-09-11,Nits Zimbabwe Pvt Ltd,0.0,0.0,0.0,0.0,8.0,5.298013,0.0,0.0
2025-09-11,Northern Products,0.0,0.0,0.0,0.0,63.0,41.447368,0.0,0.0
2025-09-11,Northern Tobacco BULK,0.0,0.0,604.19,604.19,0.0,0.0,0.0,0.0
2025-09-11,Nyaradzo Funeral Assurance,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
2025-09-11,O Conolly And Company,0.0,0.0,0.0,0.0,52.5,35.0,0.0,0.0
2025-09-11,Oatech (pvt) Ltd,0.0,0.0,0.0,0.0,42.48,28.32,0.0,0.0
2025-09-11,One Logistics (Pvt),826.79,562.861523,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Packages Hub PVT LTD,0.0,0.0,289.31,289.31,0.0,0.0,0.0,0.0
2025-09-11,Pakuru Logistics ,240.0,159.999999,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Pan Dental Laboratory,0.0,0.0,0.0,0.0,34.72,23.058366,0.0,0.0
2025-09-11,Pharmanova (private) Limited,0.0,0.0,0.0,0.0,134.01,89.180927,0.0,0.0
2025-09-11,Plug n Play Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Powerspeed Electrical (BULK),0.0,0.0,0.0,0.0,0.0,0.0,91.46,91.46
2025-09-11,Powerspeed Electrical Limited,351.55,238.385314,0.0,0.0,107.0,71.008771,0.0,0.0
2025-09-11,Premier Corporate Gifts (PVT) Ltd,0.0,0.0,0.0,0.0,40.0,26.666666,0.0,0.0
2025-09-11,Premium Leaf Zimbabwe (pvt) Ltd,69.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Progressive Insurance,20.0,13.333333,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Prostruct Consulting Engineers,0.0,0.0,0.0,0.0,15.4,10.0,0.0,0.0
2025-09-11,Rardon Investments (pvt) Ltd,505.01,345.89726,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Reinforced Steel Contractors Zimbabwe (pvt) Ltd,0.0,0.0,0.0,0.0,15.2,10.0,0.0,0.0
2025-09-11,Restapedic Manufacturing Operations,0.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0
2025-09-11,Restapedic Manufacturing P/l,49.0196,32.679739,0.0,0.0,176.81,114.967532,0.0,0.0
2025-09-11,Rigger Holdings,0.0,0.0,0.0,0.0,20.0,12.987013,0.0,0.0
2025-09-11,River Of Life Church (greystone Park),0.0,0.0,0.0,0.0,50.0,33.333333,0.0,0.0
2025-09-11,Roccia Investments,0.0,0.0,0.0,0.0,44.88,29.142857,0.0,0.0
2025-09-11,Routewill Marketing (pvt) Limited,462.27,315.121344,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Royal City Trans and Logistics,265.0,181.506849,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Sabre Business World,149.0,100.0,0.0,0.0,261.9,172.302632,0.0,0.0
2025-09-11,Sagittarian T/a Abc Auctions,235.66,160.645965,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Salvation Army Usher Institute,81.0,55.102041,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Sawpower Blades (pvt) Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Sealachem (pvt) Ltd,0.0,0.0,0.0,0.0,72.76,47.246752,0.0,0.0
2025-09-11,Selected Supplies (pvt) Ltd,90.0,61.643836,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Silver Cab,21.9,15.0,0.0,0.0,59.39,38.564935,0.0,0.0
2025-09-11,Skip It Waste Management (pvt)ltd,688.4158,484.105209,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Skyaqua t/a Skylake Boreholes,115.2,80.0,0.0,0.0,170.2,115.0,0.0,0.0
2025-09-11,Skynet (pvt) Ltd T/a Multichoice Zimbabwe,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0
2025-09-11,Slice Agro Pvt Ltd,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
2025-09-11,SM Logistics Liters,0.0,0.0,350.0,350.0,0.0,0.0,0.0,0.0
2025-09-11,Softrite Pvt Ltd,0.0,0.0,0.0,0.0,13.0,8.552632,0.0,0.0
2025-09-11,Spacemount IM,360.5,241.325837,0.0,0.0,196.72,129.508772,0.0,0.0
2025-09-11,Spacemount Im2,0.0,0.0,0.0,0.0,30.92,20.476821,0.0,0.0
2025-09-11,Speciss College,407.49,273.875178,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Splendidvalue Enterprises,360.0,240.96159,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,St John's College,88.4053,59.736842,0.0,0.0,369.28,244.539472,0.0,0.0
2025-09-11,Suburban Security Solution Litres,0.0,0.0,207.0,207.0,0.0,0.0,60.0,60.0
2025-09-11,Sunway City,0.0,0.0,0.0,0.0,139.56,92.942869,0.0,0.0
2025-09-11,Supreme Panel Beaters  (LITERS),0.0,0.0,7.0,7.0,0.0,0.0,37.77,37.77
2025-09-11,Synergy Harare Car Rental,323.86,213.06579,0.0,0.0,780.9,511.493952,0.0,0.0
2025-09-11,Tanganda Tea Company,0.0,0.0,0.0,0.0,59.52,39.68,0.0,0.0
2025-09-11,Tanrear Enterprises,107.4,73.561644,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Telecontract Pvt Ltd,0.0,0.0,0.0,0.0,195.27,130.18,0.0,0.0
2025-09-11,The Buffalo Brewing Company,0.0,0.0,0.0,0.0,55.0,36.666667,0.0,0.0
2025-09-11,The Cold Chain,100.0,66.225166,0.0,0.0,50.0,33.333333,0.0,0.0
2025-09-11,The Country Club Liter,0.0,0.0,69.0,69.0,0.0,0.0,60.0,60.0
2025-09-11,The Steel Building Company Private Limited,0.0,0.0,0.0,0.0,20.0,13.245033,0.0,0.0
2025-09-11,THUNDERMAN LOGISTICS Liter,0.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0
2025-09-11,Timberzone Private Limited,0.0,0.0,320.0,320.0,0.0,0.0,120.0,120.0
2025-09-11,Toolsrus,98.4,67.39726,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Track It Pvt Ltd,56.61,37.993289,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Tribac (private) Limited,0.0,0.0,0.0,0.0,54.16,35.631579,0.0,0.0
2025-09-11,Troutbeck Resort,34.278,23.64,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Twine & Cordage Mnfg Co,0.0,0.0,0.0,0.0,138.0,91.074278,0.0,0.0
2025-09-11,Twinstead Investments Pvt Ltd T/a Premier Travel & Tours,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,V & S Healthcare Pvt Ltd/ Ta Fivet Animal Health,578.11,395.965754,0.0,0.0,328.86,219.24,0.0,0.0
2025-09-11,Wardstore Enterprises (pvt) Ltd T/a Taita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,Westville Investments T/a Omni Africa,0.0,0.0,0.0,0.0,13.06,8.480519,0.0,0.0
2025-09-11,Winsten Precast Private Limited,20.0,13.513514,0.0,0.0,45.0,30.0,0.0,0.0
2025-09-11,Wola Africa Pvt Ltd,0.0,0.0,0.0,0.0,47.0,30.519481,0.0,0.0
2025-09-11,Zb Bank,715.9299,496.199619,0.0,0.0,405.2916,277.5645,0.0,0.0
2025-09-11,Zimind Publishers (Private),0.0,0.0,0.0,0.0,20.0,13.333333,0.0,0.0
2025-09-12,Aarzoo Trading Private Limited,58.0,39.726027,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Afri Groan Engineering Services,15.0,10.135135,0.0,0.0,22.0,14.666667,0.0,0.0
2025-09-12,Afritractors Zimbabwe,59.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Alro Shipping (pvt) Ltd,44.7,30.0,0.0,0.0,45.29,29.796053,0.0,0.0
2025-09-12,Amikam Communications,118.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Applied Energy Solutions Pvt Ltd,0.0,0.0,0.0,0.0,20.0,12.987013,0.0,0.0
2025-09-12,Associated Meat Packers,0.0,0.0,0.0,0.0,15.88,10.447368,0.0,0.0
2025-09-12,Association Of Trust Schools,149.0,100.0,0.0,0.0,61.15,40.230263,0.0,0.0
2025-09-12,Avondale Holdings (private) Limited,0.0,0.0,0.0,0.0,65.69,43.793333,0.0,0.0
2025-09-12,Banket Town Board,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
2025-09-12,Barker Mcccormac,68.64,46.067114,0.0,0.0,148.29,97.046566,0.0,0.0
2025-09-12,Beangie Investments (Pvt),0.0,0.0,0.0,0.0,19.0,12.582781,0.0,0.0
2025-09-12,Bitumen World Private Limited,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0
2025-09-12,Bp Global Solutions Zim P/l,980.0,648.470843,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Brands Africa Private Limited,47.0,31.756757,0.0,0.0,30.43,20.019737,0.0,0.0
2025-09-12,Bread Pan Coating,600.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Bridging Gaps Foundation,573.1,380.906675,0.0,0.0,242.0,159.153566,0.0,0.0
2025-09-12,Buffalo Bicycles,324.32,218.093605,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Caledonia Holdings (PVT) Ltd,0.0,0.0,38.15,38.15,0.0,0.0,0.0,0.0
2025-09-12,Cangrow Trading (ptv) Ltd,455.05,306.112404,0.0,0.0,40.0,27.027027,0.0,0.0
2025-09-12,Car Guard Pvt Ltd,30.0,20.547945,0.0,0.0,40.0,26.315789,0.0,0.0
2025-09-12,Cardence Investments T/A The battery warehouse) ,524.5,350.123288,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Carefin Trading Pvt Ltd,0.0,0.0,0.0,0.0,22.5,15.0,0.0,0.0
2025-09-12,Cbz Agro-yield (private) Limited,0.0,0.0,119.88,119.88,0.0,0.0,0.0,0.0
2025-09-12,Cedar,0.0,0.0,454.0,454.0,0.0,0.0,0.0,0.0
2025-09-12,Chartered Governance & Accountants Institute,0.0,0.0,0.0,0.0,70.0,45.454545,0.0,0.0
2025-09-12,Cheese Galore T/a The Cheeseman,35.04,24.0,0.0,0.0,20.0,13.333333,0.0,0.0
2025-09-12,Cheetah Express Logistics,1167.9,784.132427,0.0,0.0,192.2,126.56571,0.0,0.0
2025-09-12,Chinese Parts Solution,0.0,0.0,7.0,7.0,0.0,0.0,10.0,10.0
2025-09-12,Cicada Carbon Pvt Ltd,25.0,16.891892,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Cicada Services Zimbabwe,0.0,0.0,0.0,0.0,96.87,64.58,0.0,0.0
2025-09-12,Cid Highlands,0.0,0.0,0.0,0.0,10.0,6.578947,0.0,0.0
2025-09-12,"City Glass, a Division of Metal Industries Limited",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,City Of Gweru,59.45,41.0,0.0,0.0,135.24,92.0,0.0,0.0
2025-09-12,Codeco T/a Codchem,90.0,58.823528,0.0,0.0,50.0,32.467532,0.0,0.0
2025-09-12,Colour Champion Pvt Ltd,140.0,93.959731,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Columbus Mckinnon,58.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Commaf Holdings (pvt) Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Cpg T/a Agrifoods,142.59,97.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-09-12,Croco Toyota Kadoma,29.61,20.006757,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Cropserve (pvt) Ltd T/a Cropserve Technology,15.0,9.803922,0.0,0.0,88.4,57.402597,0.0,0.0
2025-09-12,Culture Enterprises(pvt)ltd,72.0,49.315068,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Cut Holdings,22.5,15.0,0.0,0.0,22.5,14.802632,0.0,0.0
2025-09-12,Danzim Enterprises,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Davis Granite (Gweru),0.0,0.0,0.0,0.0,101.25,67.5,0.0,0.0
2025-09-12,Du-genre Inv T/a Mms Rewind,0.0,0.0,0.0,0.0,126.5,84.333333,0.0,0.0
2025-09-12,Duelof T/a Fams,373.13,256.880475,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Eaglewise Generators,191.2,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Eaglewise Investments,186.5,125.719408,0.0,0.0,172.0,114.105263,0.0,0.0
2025-09-12,Eaglewise Operations,195.04,130.698063,0.0,0.0,111.0,74.0,0.0,0.0
2025-09-12,Ebetia Investments,240.0,162.162162,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Ensenada Services T/a Irrigation Supply & Maintenance,0.0,0.0,0.0,0.0,36.85,23.928571,0.0,0.0
2025-09-12,Eye Studio,0.0,0.0,0.0,0.0,31.07,20.713333,0.0,0.0
2025-09-12,Fe-tatmif T\a Greens Supermarket,124.75,84.957133,0.0,0.0,177.31,116.848729,0.0,0.0
2025-09-12,Ferts Seeds and Grain (PVT) LTD,0.0,0.0,252.89,252.89,0.0,0.0,138.01,138.01
2025-09-12,Fidelity Gold Refinery P/L,0.0,0.0,359.8,359.8,0.0,0.0,0.0,0.0
2025-09-12,First Transfer Secretaries,30.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Forster Irrigation,0.0,0.0,0.0,0.0,75.5,50.333334,0.0,0.0
2025-09-12,Fossil Contracting,0.0,0.0,206.25,206.25,0.0,0.0,445.0,445.0
2025-09-12,Fossil Resources,0.0,0.0,0.0,0.0,20.0,13.333333,0.0,0.0
2025-09-12,Freda Rebecca Gold Mine,221.11,149.398649,0.0,0.0,131.93,87.591611,0.0,0.0
2025-09-12,Gnk Laboratories,0.0,0.0,0.0,0.0,30.0,19.86755,0.0,0.0
2025-09-12,Goodbook Investments,0.0,0.0,0.0,0.0,35.0,22.727273,0.0,0.0
2025-09-12,Graniteside Chemicals,9.4,6.438356,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Greencore Kurima Center,187.6,126.486486,0.0,0.0,20.0,12.987013,0.0,0.0
2025-09-12,Guard Alert Pvt Ltd,89.8,60.0,0.0,0.0,30.2,20.0,0.0,0.0
2025-09-12,Halsted Brothers (pvt) Ltd Bulawayo,188.59,128.292517,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Harakati Logistics,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
2025-09-12,Healing Tree Enterprises T/A Munandy ,0.0,0.0,314.23,314.23,0.0,0.0,0.0,0.0
2025-09-12,Heisten Enterprices,257.85,171.040268,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Heritage Tobacco Handlers pvt,98.33,66.439189,0.0,0.0,34.0,22.368421,0.0,0.0
2025-09-12,Hmc Private Limited,85.0,57.823129,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Hobin Services,24.05,16.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,I.d.b.z Staff,0.0,0.0,239.41,239.41,0.0,0.0,390.74,390.74
2025-09-12,I.w.r. (pvt) Ltd.,86.48,57.653333,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Idbz Pool,0.0,0.0,67.12,67.12,0.0,0.0,0.0,0.0
2025-09-12,Inamo Investments Pvt Ltd,0.0,0.0,0.0,0.0,38.79,25.519737,0.0,0.0
2025-09-12,Industrial Development Corporation,156.6,105.540541,0.0,0.0,525.79,347.738861,0.0,0.0
2025-09-12,Infradesign Associates,0.0,0.0,0.0,0.0,20.0,13.157895,0.0,0.0
2025-09-12,Integrated Properties Pvt Ltd,100.0,65.789474,0.0,0.0,31.0,21.37931,0.0,0.0
2025-09-12,Intrans Pvt Ltd,195.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Isoquant Investments(pvt) Ltd -zimoco,250.81,169.466217,0.0,0.0,243.91,162.004913,0.0,0.0
2025-09-12,It Anywhere Private Limited,50.0,32.894737,0.0,0.0,12.0,8.0,0.0,0.0
2025-09-12,Jepnik Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Jesslay Investments (pvt) Ltd,0.0,0.0,0.0,0.0,25.0,16.666667,0.0,0.0
2025-09-12,Kdb Healthcare P/l,0.0,0.0,0.0,0.0,67.5,45.0,0.0,0.0
2025-09-12,Kingdom Blue funerals,95.7551,66.496599,0.0,0.0,442.5092,301.026667,0.0,0.0
2025-09-12,Kingkold Pvt Ltd,21.0,14.285714,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Koala Park Pvt Ltd,43.4797,30.405405,0.0,0.0,142.9683,98.433684,0.0,0.0
2025-09-12,Lemonseed Investments Pvt Ltd,133.11,87.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Livestock Identification Trust,40.71,27.506757,0.0,0.0,25.0,16.666667,0.0,0.0
2025-09-12,Lobels Bread Bulawayo PVT Ltd,50.0,33.741496,0.0,0.0,20.0,13.333333,0.0,0.0
2025-09-12,Lovol King fisher (Liters),0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0
2025-09-12,Mainbeam Enterprise Pvt Ltd,0.0,0.0,0.0,0.0,40.0,26.666667,0.0,0.0
2025-09-12,Mass Breed Investments,0.0,0.0,0.0,0.0,0.0,0.0,145.99,145.99
2025-09-12,Melusi Home Designs,0.0,0.0,0.0,0.0,60.0,38.961039,0.0,0.0
2025-09-12,Milton Park Medical Centre,79.27,53.560811,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Modus Media Pvt Ltd,0.0,0.0,0.0,0.0,167.8,109.561404,0.0,0.0
2025-09-12,Nappon Investments,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0
2025-09-12,Nash Furnishers,184.15,127.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Nash Paints Liter AC,0.0,0.0,335.0,335.0,0.0,0.0,90.0,90.0
2025-09-12,New Avakash,191.99,125.834584,0.0,0.0,43.12,28.0,0.0,0.0
2025-09-12,Nharo Fabricators,0.0,0.0,0.0,0.0,50.0,32.810993,0.0,0.0
2025-09-12,Nits Zimbabwe Pvt Ltd,0.0,0.0,0.0,0.0,73.0,48.578367,0.0,0.0
2025-09-12,Northern Products,52.0,34.666667,0.0,0.0,30.0,19.607843,0.0,0.0
2025-09-12,Northern Tobacco BULK,0.0,0.0,589.23,589.23,0.0,0.0,0.0,0.0
2025-09-12,O Conolly And Company,111.0,75.510204,0.0,0.0,108.0,72.0,0.0,0.0
2025-09-12,One Logistics (Pvt),205.0,139.300259,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Onsdale,0.0,0.0,0.0,0.0,79.3,52.866667,0.0,0.0
2025-09-12,Packages Hub PVT LTD,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
2025-09-12,Pan Dental Laboratory,0.0,0.0,0.0,0.0,53.81,35.873333,0.0,0.0
2025-09-12,Pesnat (Liters ACC),0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0
2025-09-12,Pharmanova (private) Limited,86.38,57.973154,0.0,0.0,170.3,113.330243,0.0,0.0
2025-09-12,Planas Stationery,20.0,13.605442,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Plug n Play Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Powerspeed Electrical (BULK),0.0,0.0,0.0,0.0,0.0,0.0,565.6,565.6
2025-09-12,Powerspeed Electrical Limited,520.6,353.511923,0.0,0.0,11.84,7.688312,0.0,0.0
2025-09-12,Premier Corporate Gifts (PVT) Ltd,0.0,0.0,0.0,0.0,20.0,13.333333,0.0,0.0
2025-09-12,Premium Leaf Zimbabwe (pvt) Ltd,33.82,22.546667,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Principle Truck Sales ,62.0,41.891892,0.0,0.0,59.63,39.490175,0.0,0.0
2025-09-12,Progressive Insurance,0.0,0.0,0.0,0.0,10.0,6.666667,0.0,0.0
2025-09-12,Propertybook pvt,0.0,0.0,0.0,0.0,34.97,23.006579,0.0,0.0
2025-09-12,Prostruct Consulting Engineers,0.0,0.0,0.0,0.0,30.8,20.0,0.0,0.0
2025-09-12,Rardon Investments (pvt) Ltd,548.65,370.709459,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Real Integrated/Grip Farm,70.0,47.297297,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Restapedic Manufacturing Operations,0.0,0.0,545.05,545.05,0.0,0.0,0.0,0.0
2025-09-12,Restapedic Manufacturing P/l,0.0,0.0,0.0,0.0,103.83,68.578502,0.0,0.0
2025-09-12,Riemes Hoggar Pvt Ltd,50.0,33.783784,0.0,0.0,10.0,6.578947,0.0,0.0
2025-09-12,Rigger Holdings,60.0,39.215686,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,River Of Life Church (greystone Park),0.0,0.0,0.0,0.0,113.71,75.416842,0.0,0.0
2025-09-12,Roccia Investments,121.0,79.084967,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Routewill Marketing (pvt) Limited,383.09,261.124861,0.0,0.0,64.5,43.044742,0.0,0.0
2025-09-12,Sabre Business World,0.0,0.0,0.0,0.0,68.0,44.736842,0.0,0.0
2025-09-12,Sagittarian T/a Abc Auctions,228.73,156.664384,0.0,0.0,68.71,45.806667,0.0,0.0
2025-09-12,Salvation Army Usher Institute,77.0,52.380952,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Sawpower Blades (pvt) Limited,44.68,29.202614,0.0,0.0,34.89,22.655844,0.0,0.0
2025-09-12,Sealachem (pvt) Ltd,0.0,0.0,0.0,0.0,148.26,96.802632,0.0,0.0
2025-09-12,Seamless Systems Enterprises,0.0,0.0,0.0,0.0,20.0,13.157895,0.0,0.0
2025-09-12,Seapride Foods (private) Limited,134.0,87.581699,0.0,0.0,25.0,16.556291,0.0,0.0
2025-09-12,Silver Linings Trust,40.0,26.315789,0.0,0.0,25.0,16.666667,0.0,0.0
2025-09-12,Simplifix Joinery (pvt) Ltd T/a Shades Ahead,196.92,128.705883,0.0,0.0,66.5,43.181818,0.0,0.0
2025-09-12,Skip It Waste Management (pvt)ltd,278.3297,196.006849,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Skyaqua t/a Skylake Boreholes,769.5683,534.633593,0.0,0.0,59.2,40.0,0.0,0.0
2025-09-12,Skynet (pvt) Ltd T/a Multichoice Zimbabwe,205.78,139.04054,0.0,0.0,80.0,52.980132,0.0,0.0
2025-09-12,Skynet T/a Multichoice Promotional,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
2025-09-12,Slice Agro Pvt Ltd,0.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0
2025-09-12,Softrite Pvt Ltd,0.0,0.0,0.0,0.0,80.96,53.263158,0.0,0.0
2025-09-12,Spacemount IM,467.32,311.872946,0.0,0.0,152.41,100.599385,0.0,0.0
2025-09-12,Spacemount Im2,0.0,0.0,0.0,0.0,60.0,39.735099,0.0,0.0
2025-09-12,Speciss College,0.0,0.0,0.0,0.0,102.47,67.809211,0.0,0.0
2025-09-12,Splendidvalue Enterprises,330.0,224.232597,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,St John's College,0.0,0.0,0.0,0.0,274.1,182.210614,0.0,0.0
2025-09-12,Suburban Security Solution Litres,0.0,0.0,277.85,277.85,0.0,0.0,93.0,93.0
2025-09-12,Sunway City,134.31,89.54,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Support Construction Pvt Ltd,29.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Supreme Panel Beaters  (LITERS),0.0,0.0,200.0,200.0,0.0,0.0,218.0,218.0
2025-09-12,Sustainable Agriculture Technology,123.57,82.932886,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Synergy Harare Car Rental,387.7,255.501482,0.0,0.0,415.97,272.174552,0.0,0.0
2025-09-12,Tanrear Enterprises,29.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Tautes Engineering (pvt) Limited,85.0,57.04698,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Telecontract Pvt Ltd,0.0,0.0,0.0,0.0,24.93,16.62,0.0,0.0
2025-09-12,Texcolour,169.0,110.457517,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,The Buffalo Brewing Company,140.4,95.753425,0.0,0.0,164.0,108.479727,0.0,0.0
2025-09-12,The Steel Building Company Private Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Timberzone Private Limited,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0
2025-09-12,Toltecs (pvt) Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Top Tier X Terminators,0.0,0.0,0.0,0.0,40.0,26.666667,0.0,0.0
2025-09-12,Troutbeck Resort,143.55,99.0,0.0,0.0,34.27,23.0,0.0,0.0
2025-09-12,Twine & Cordage Mnfg Co,0.0,0.0,0.0,0.0,194.27,129.425033,0.0,0.0
2025-09-12,Twinstead Investments Pvt Ltd T/a Premier Travel & Tours,0.0,0.0,0.0,0.0,66.0,43.684211,0.0,0.0
2025-09-12,Unifreight Africa LTD Chinhoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,V & S Healthcare Pvt Ltd/ Ta Fivet Animal Health,188.61,127.764503,0.0,0.0,42.0,27.631579,0.0,0.0
2025-09-12,Vaitive Trading ,0.0,0.0,0.0,0.0,0.0,0.0,112.32,112.32
2025-09-12,Vista Chartered Accountants,57.8041,39.864865,0.0,0.0,81.3106,55.313333,0.0,0.0
2025-09-12,Vorset Investments,80.0,53.691275,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Webtex Pvt Ltd,20.0,13.071895,0.0,0.0,5.0,3.246753,0.0,0.0
2025-09-12,Westville Investments T/a Omni Africa,114.4,76.778523,0.0,0.0,41.52,26.961039,0.0,0.0
2025-09-12,Winsten Precast Private Limited,258.8,173.783784,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,Wola Africa Pvt Ltd,0.0,0.0,0.0,0.0,74.5,48.376623,0.0,0.0
2025-09-12,Zb Bank,968.0601,674.195623,0.0,0.0,852.6649,586.70106,0.0,0.0
2025-09-12,Zimbabwe Flower Exports Pl,0.0,0.0,0.0,0.0,67.81,44.611842,0.0,0.0
